Proceso,Hidrologia,Etapa,Factor_Planta
CHAPIQUINA,49,5,0.395007529
CHAPIQUINA,49,6,0.394477318
CHAPIQUINA,49,7,0.395007529
CHAPIQUINA,49,8,0.395007529
CHAPIQUINA,49,9,0.394477318
CHAPIQUINA,49,10,0.395007529
CHAPIQUINA,49,11,0.394477318
CHAPIQUINA,49,12,0.395007529
CHAPIQUINA,50,1,0.395007529
CHAPIQUINA,50,2,0.396238377
CHAPIQUINA,50,3,0.395007529
CHAPIQUINA,50,4,0.394477318
CHAPIQUINA,50,5,0.395007529
CHAPIQUINA,50,6,0.394477318
CHAPIQUINA,50,7,0.395007529
CHAPIQUINA,50,8,0.395007529
CHAPIQUINA,50,9,0.394477318
CHAPIQUINA,50,10,0.395007529
CHAPIQUINA,50,11,0.394477318
CHAPIQUINA,50,12,0.395007529
CHAPIQUINA,51,1,0.395007529
CHAPIQUINA,51,2,0.396238377
CHAPIQUINA,51,3,0.395007529
CHAPIQUINA,51,4,0.394477318
CHAPIQUINA,51,5,0.395007529
CHAPIQUINA,51,6,0.394477318
CHAPIQUINA,51,7,0.395007529
CHAPIQUINA,51,8,0.395007529
CHAPIQUINA,51,9,0.394477318
CHAPIQUINA,51,10,0.395007529
CHAPIQUINA,51,11,0.394477318
CHAPIQUINA,51,12,0.395007529
CHAPIQUINA,52,1,0.395007529
CHAPIQUINA,52,2,0.396238377
CHAPIQUINA,52,3,0.395007529
CHAPIQUINA,52,4,0.394477318
CHAPIQUINA,52,5,0.395007529
CHAPIQUINA,52,6,0.394477318
CHAPIQUINA,52,7,0.395007529
CHAPIQUINA,52,8,0.395007529
CHAPIQUINA,52,9,0.394477318
CHAPIQUINA,52,10,0.395007529
CHAPIQUINA,52,11,0.394477318
CHAPIQUINA,52,12,0.395007529
CHAPIQUINA,53,1,0.395007529
CHAPIQUINA,53,2,0.396238377
CHAPIQUINA,53,3,0.395007529
CHAPIQUINA,53,4,0.394477318
CHAPIQUINA,53,5,0.395007529
CHAPIQUINA,53,6,0.394477318
CHAPIQUINA,53,7,0.395007529
CHAPIQUINA,53,8,0.395007529
CHAPIQUINA,53,9,0.394477318
CHAPIQUINA,53,10,0.395007529
CHAPIQUINA,53,11,0.394477318
CHAPIQUINA,53,12,0.395007529
CHAPIQUINA,54,1,0.395007529
CHAPIQUINA,54,2,0.396238377
CHAPIQUINA,54,3,0.395007529
CHAPIQUINA,54,4,0.394477318
CHAPIQUINA,54,5,0.395007529
CHAPIQUINA,54,6,0.394477318
CHAPIQUINA,54,7,0.395007529
CHAPIQUINA,54,8,0.395007529
CHAPIQUINA,54,9,0.394477318
CHAPIQUINA,54,10,0.395007529
CHAPIQUINA,54,11,0.394477318
CHAPIQUINA,54,12,0.395007529
CHAPIQUINA,55,1,0.395007529
CHAPIQUINA,55,2,0.396238377
CHAPIQUINA,55,3,0.395007529
CHAPIQUINA,55,4,0.394477318
CHAPIQUINA,55,5,0.395007529
CHAPIQUINA,55,6,0.394477318
CHAPIQUINA,55,7,0.395007529
CHAPIQUINA,55,8,0.395007529
CHAPIQUINA,55,9,0.394477318
CHAPIQUINA,55,10,0.395007529
CHAPIQUINA,55,11,0.394477318
CHAPIQUINA,55,12,0.395007529
CHAPIQUINA,56,1,0.395007529
CHAPIQUINA,56,2,0.396238377
CHAPIQUINA,56,3,0.395007529
CHAPIQUINA,56,4,0.394477318
CHAPIQUINA,56,5,0.395007529
CHAPIQUINA,56,6,0.394477318
CHAPIQUINA,56,7,0.395007529
CHAPIQUINA,56,8,0.395007529
CHAPIQUINA,56,9,0.394477318
CHAPIQUINA,56,10,0.395007529
CHAPIQUINA,56,11,0.394477318
CHAPIQUINA,56,12,0.395007529
CHAPIQUINA,57,1,0.395007529
CHAPIQUINA,57,2,0.396238377
CHAPIQUINA,57,3,0.395007529
CHAPIQUINA,57,4,0.394477318
CHAPIQUINA,57,5,0.395007529
CHAPIQUINA,57,6,0.394477318
CHAPIQUINA,57,7,0.395007529
CHAPIQUINA,57,8,0.395007529
CHAPIQUINA,57,9,0.394477318
CHAPIQUINA,57,10,0.395007529
CHAPIQUINA,57,11,0.394477318
CHAPIQUINA,57,12,0.395007529
CHAPIQUINA,58,1,0.395007529
CHAPIQUINA,58,2,0.396238377
CHAPIQUINA,58,3,0.395007529
CHAPIQUINA,58,4,0.394477318
CHAPIQUINA,58,5,0.395007529
CHAPIQUINA,58,6,0.394477318
CHAPIQUINA,58,7,0.395007529
CHAPIQUINA,58,8,0.395007529
CHAPIQUINA,58,9,0.394477318
CHAPIQUINA,58,10,0.395007529
CHAPIQUINA,58,11,0.394477318
CHAPIQUINA,58,12,0.395007529
CHIBURGO,1,1,0.999750582
CHIBURGO,1,2,0.989506627
CHIBURGO,1,3,0.680356945
CHIBURGO,1,4,0.458190149
CHIBURGO,1,5,0.239025607
CHIBURGO,1,6,0.239833906
CHIBURGO,1,7,0.239025607
CHIBURGO,1,8,0.239025607
CHIBURGO,1,9,0.359392898
CHIBURGO,1,10,0.831393415
CHIBURGO,1,11,1.000859107
CHIBURGO,1,12,0.999750582
CHIBURGO,2,1,0.999750582
CHIBURGO,2,2,0.989506627
CHIBURGO,2,3,0.680356945
CHIBURGO,2,4,0.458190149
CHIBURGO,2,5,0.239025607
CHIBURGO,2,6,0.399484536
CHIBURGO,2,7,0.239025607
CHIBURGO,2,8,0.239025607
CHIBURGO,2,9,0.359392898
CHIBURGO,2,10,0.831393415
CHIBURGO,2,11,1.000859107
CHIBURGO,2,12,0.999750582
CHIBURGO,3,1,0.999750582
CHIBURGO,3,2,0.989506627
CHIBURGO,3,3,0.680356945
CHIBURGO,3,4,0.458190149
CHIBURGO,3,5,0.239025607
CHIBURGO,3,6,0.239833906
CHIBURGO,3,7,0.239025607
CHIBURGO,3,8,0.239025607
CHIBURGO,3,9,0.359392898
CHIBURGO,3,10,0.831393415
CHIBURGO,3,11,1.000859107
CHIBURGO,3,12,0.999750582
CHIBURGO,4,1,0.999750582
CHIBURGO,4,2,0.989506627
CHIBURGO,4,3,0.680356945
CHIBURGO,4,4,0.458190149
CHIBURGO,4,5,0.239025607
CHIBURGO,4,6,0.239833906
CHIBURGO,4,7,0.239025607
CHIBURGO,4,8,0.239025607
CHIBURGO,4,9,0.359392898
CHIBURGO,4,10,0.831393415
CHIBURGO,4,11,1.000859107
CHIBURGO,4,12,0.999750582
CHIBURGO,5,1,0.999750582
CHIBURGO,5,2,0.989506627
CHIBURGO,5,3,0.680356945
CHIBURGO,5,4,0.458190149
CHIBURGO,5,5,0.239025607
CHIBURGO,5,6,0.239833906
CHIBURGO,5,7,0.239025607
CHIBURGO,5,8,0.239025607
CHIBURGO,5,9,0.359392898
CHIBURGO,5,10,0.792595056
CHIBURGO,5,11,1.000859107
CHIBURGO,5,12,0.999750582
CHIBURGO,6,1,0.802294646
CHIBURGO,6,2,0.547680412
CHIBURGO,6,3,0.680356945
CHIBURGO,6,4,0.458190149
CHIBURGO,6,5,0.239025607
CHIBURGO,6,6,0.239833906
CHIBURGO,6,7,0.239025607
CHIBURGO,6,8,0.239025607
CHIBURGO,6,9,0.359392898
CHIBURGO,6,10,0.831393415
CHIBURGO,6,11,1.000859107
CHIBURGO,6,12,0.999750582
CHIBURGO,7,1,0.999750582
CHIBURGO,7,2,0.989506627
CHIBURGO,7,3,0.680356945
CHIBURGO,7,4,0.458190149
CHIBURGO,7,5,0.239025607
CHIBURGO,7,6,0.239833906
CHIBURGO,7,7,0.239025607
CHIBURGO,7,8,0.239025607
CHIBURGO,7,9,0.359392898
CHIBURGO,7,10,0.831393415
CHIBURGO,7,11,1.000859107
CHIBURGO,7,12,0.999750582
CHIBURGO,8,1,0.999750582
CHIBURGO,8,2,0.989506627
CHIBURGO,8,3,0.680356945
CHIBURGO,8,4,0.458190149
CHIBURGO,8,5,0.239025607
CHIBURGO,8,6,0.239833906
CHIBURGO,8,7,0.239025607
CHIBURGO,8,8,0.239025607
CHIBURGO,8,9,0.359392898
CHIBURGO,8,10,0.831393415
CHIBURGO,8,11,1.000859107
CHIBURGO,8,12,0.999750582
CHIBURGO,9,1,0.999750582
CHIBURGO,9,2,0.989506627
CHIBURGO,9,3,0.680356945
CHIBURGO,9,4,0.458190149
CHIBURGO,9,5,0.239025607
CHIBURGO,9,6,0.399484536
CHIBURGO,9,7,0.239025607
CHIBURGO,9,8,0.239025607
CHIBURGO,9,9,0.36010882
CHIBURGO,9,10,0.831393415
CHIBURGO,9,11,1.000859107
CHIBURGO,9,12,0.999750582
CHIBURGO,10,1,0.999750582
CHIBURGO,10,2,0.989506627
CHIBURGO,10,3,0.680356945
CHIBURGO,10,4,0.458190149
CHIBURGO,10,5,0.239025607
CHIBURGO,10,6,0.239833906
CHIBURGO,10,7,0.239025607
CHIBURGO,10,8,0.239025607
CHIBURGO,10,9,0.359392898
CHIBURGO,10,10,0.831393415
CHIBURGO,10,11,1.000859107
CHIBURGO,10,12,0.999750582
CHIBURGO,11,1,0.999750582
CHIBURGO,11,2,0.989506627
CHIBURGO,11,3,0.680356945
CHIBURGO,11,4,0.458190149
CHIBURGO,11,5,0.239025607
CHIBURGO,11,6,0.239833906
CHIBURGO,11,7,0.239025607
CHIBURGO,11,8,0.239025607
CHIBURGO,11,9,0.359392898
CHIBURGO,11,10,0.831393415
CHIBURGO,11,11,1.000859107
CHIBURGO,11,12,0.999750582
CHIBURGO,12,1,0.999750582
CHIBURGO,12,2,0.989506627
CHIBURGO,12,3,0.680356945
CHIBURGO,12,4,0.458190149
CHIBURGO,12,5,0.239025607
CHIBURGO,12,6,0.239833906
CHIBURGO,12,7,0.239025607
CHIBURGO,12,8,0.239025607
CHIBURGO,12,9,0.359392898
CHIBURGO,12,10,0.831393415
CHIBURGO,12,11,1.000859107
CHIBURGO,12,12,0.999750582
CHIBURGO,13,1,0.999750582
CHIBURGO,13,2,0.989506627
CHIBURGO,13,3,0.680356945
CHIBURGO,13,4,0.458190149
CHIBURGO,13,5,0.239025607
CHIBURGO,13,6,0.239833906
CHIBURGO,13,7,0.239025607
CHIBURGO,13,8,0.239025607
CHIBURGO,13,9,0.359392898
CHIBURGO,13,10,0.831393415
CHIBURGO,13,11,1.000859107
CHIBURGO,13,12,0.999750582
CHIBURGO,14,1,0.999750582
CHIBURGO,14,2,0.989506627
CHIBURGO,14,3,0.680356945
CHIBURGO,14,4,0.458190149
CHIBURGO,14,5,0.239025607
CHIBURGO,14,6,0.239833906
CHIBURGO,14,7,0.239025607
CHIBURGO,14,8,0.239025607
CHIBURGO,14,9,0.359392898
CHIBURGO,14,10,0.831393415
CHIBURGO,14,11,1.000859107
CHIBURGO,14,12,0.999750582
CHIBURGO,15,1,0.999750582
CHIBURGO,15,2,0.989506627
CHIBURGO,15,3,0.680356945
CHIBURGO,15,4,0.458190149
CHIBURGO,15,5,0.239025607
CHIBURGO,15,6,0.239833906
CHIBURGO,15,7,0.239025607
CHIBURGO,15,8,0.239025607
CHIBURGO,15,9,0.36010882
CHIBURGO,15,10,0.831393415
CHIBURGO,15,11,1.000859107
CHIBURGO,15,12,0.999750582
CHIBURGO,16,1,0.999750582
CHIBURGO,16,2,0.989506627
CHIBURGO,16,3,0.680356945
CHIBURGO,16,4,0.458190149
CHIBURGO,16,5,0.239025607
CHIBURGO,16,6,0.239833906
CHIBURGO,16,7,0.239025607
CHIBURGO,16,8,0.239025607
CHIBURGO,16,9,0.36010882
CHIBURGO,16,10,0.831393415
CHIBURGO,16,11,1.000859107
CHIBURGO,16,12,0.999750582
CHIBURGO,17,1,0.999750582
CHIBURGO,17,2,0.989506627
CHIBURGO,17,3,0.680356945
CHIBURGO,17,4,0.458190149
CHIBURGO,17,5,0.239025607
CHIBURGO,17,6,0.399484536
CHIBURGO,17,7,0.239025607
CHIBURGO,17,8,0.239025607
CHIBURGO,17,9,0.359392898
CHIBURGO,17,10,0.831393415
CHIBURGO,17,11,1.000859107
CHIBURGO,17,12,0.999750582
CHIBURGO,18,1,0.999750582
CHIBURGO,18,2,0.989506627
CHIBURGO,18,3,0.680356945
CHIBURGO,18,4,0.458190149
CHIBURGO,18,5,0.239025607
CHIBURGO,18,6,0.399484536
CHIBURGO,18,7,0.239025607
CHIBURGO,18,8,0.239025607
CHIBURGO,18,9,0.359392898
CHIBURGO,18,10,0.831393415
CHIBURGO,18,11,1.000859107
CHIBURGO,18,12,0.999750582
CHIBURGO,19,1,0.999750582
CHIBURGO,19,2,0.989506627
CHIBURGO,19,3,0.680356945
CHIBURGO,19,4,0.458190149
CHIBURGO,19,5,0.239025607
CHIBURGO,19,6,0.239833906
CHIBURGO,19,7,0.239025607
CHIBURGO,19,8,0.239025607
CHIBURGO,19,9,0.36010882
CHIBURGO,19,10,0.831393415
CHIBURGO,19,11,1.000859107
CHIBURGO,19,12,0.999750582
CHIBURGO,20,1,0.999750582
CHIBURGO,20,2,0.989506627
CHIBURGO,20,3,0.680356945
CHIBURGO,20,4,0.458190149
CHIBURGO,20,5,0.239025607
CHIBURGO,20,6,0.399484536
CHIBURGO,20,7,0.239025607
CHIBURGO,20,8,0.239025607
CHIBURGO,20,9,0.359392898
CHIBURGO,20,10,0.831393415
CHIBURGO,20,11,1.000859107
CHIBURGO,20,12,0.999750582
CHIBURGO,21,1,0.999750582
CHIBURGO,21,2,0.989506627
CHIBURGO,21,3,0.680356945
CHIBURGO,21,4,0.458190149
CHIBURGO,21,5,0.239025607
CHIBURGO,21,6,0.239833906
CHIBURGO,21,7,0.239025607
CHIBURGO,21,8,0.239025607
CHIBURGO,21,9,0.359392898
CHIBURGO,21,10,0.831393415
CHIBURGO,21,11,1.000859107
CHIBURGO,21,12,0.999750582
CHIBURGO,22,1,0.999750582
CHIBURGO,22,2,0.989506627
CHIBURGO,22,3,0.680356945
CHIBURGO,22,4,0.458190149
CHIBURGO,22,5,0.239025607
CHIBURGO,22,6,0.239833906
CHIBURGO,22,7,0.239025607
CHIBURGO,22,8,0.239025607
CHIBURGO,22,9,0.359392898
CHIBURGO,22,10,0.831393415
CHIBURGO,22,11,1.000859107
CHIBURGO,22,12,0.999750582
CHIBURGO,23,1,0.999750582
CHIBURGO,23,2,0.989506627
CHIBURGO,23,3,0.680356945
CHIBURGO,23,4,0.458190149
CHIBURGO,23,5,0.239025607
CHIBURGO,23,6,0.399484536
CHIBURGO,23,7,0.239025607
CHIBURGO,23,8,0.239025607
CHIBURGO,23,9,0.359392898
CHIBURGO,23,10,0.831393415
CHIBURGO,23,11,1.000859107
CHIBURGO,23,12,0.999750582
CHIBURGO,24,1,0.999750582
CHIBURGO,24,2,0.989506627
CHIBURGO,24,3,0.680356945
CHIBURGO,24,4,0.458190149
CHIBURGO,24,5,0.239025607
CHIBURGO,24,6,0.239833906
CHIBURGO,24,7,0.239025607
CHIBURGO,24,8,0.239025607
CHIBURGO,24,9,0.359392898
CHIBURGO,24,10,0.831393415
CHIBURGO,24,11,1.000859107
CHIBURGO,24,12,0.999750582
CHIBURGO,25,1,0.999750582
CHIBURGO,25,2,0.989506627
CHIBURGO,25,3,0.680356945
CHIBURGO,25,4,0.458190149
CHIBURGO,25,5,0.239025607
CHIBURGO,25,6,0.239833906
CHIBURGO,25,7,0.239025607
CHIBURGO,25,8,0.239025607
CHIBURGO,25,9,0.359392898
CHIBURGO,25,10,0.831393415
CHIBURGO,25,11,1.000859107
CHIBURGO,25,12,0.999750582
CHIBURGO,26,1,0.999750582
CHIBURGO,26,2,0.989506627
CHIBURGO,26,3,0.680356945
CHIBURGO,26,4,0.458190149
CHIBURGO,26,5,0.239025607
CHIBURGO,26,6,0.239833906
CHIBURGO,26,7,0.239025607
CHIBURGO,26,8,0.239025607
CHIBURGO,26,9,0.359392898
CHIBURGO,26,10,0.831393415
CHIBURGO,26,11,1.000859107
CHIBURGO,26,12,0.999750582
CHIBURGO,27,1,0.999750582
CHIBURGO,27,2,0.989506627
CHIBURGO,27,3,0.680356945
CHIBURGO,27,4,0.458190149
CHIBURGO,27,5,0.239025607
CHIBURGO,27,6,0.239833906
CHIBURGO,27,7,0.239025607
CHIBURGO,27,8,0.239025607
CHIBURGO,27,9,0.359392898
CHIBURGO,27,10,0.831393415
CHIBURGO,27,11,1.000859107
CHIBURGO,27,12,0.999750582
CHIBURGO,28,1,0.999750582
CHIBURGO,28,2,0.989506627
CHIBURGO,28,3,0.680356945
CHIBURGO,28,4,0.458190149
CHIBURGO,28,5,0.239025607
CHIBURGO,28,6,0.399484536
CHIBURGO,28,7,0.239025607
CHIBURGO,28,8,0.239025607
CHIBURGO,28,9,0.359392898
CHIBURGO,28,10,0.831393415
CHIBURGO,28,11,1.000859107
CHIBURGO,28,12,0.999750582
CHIBURGO,29,1,0.999750582
CHIBURGO,29,2,0.989506627
CHIBURGO,29,3,0.680356945
CHIBURGO,29,4,0.458190149
CHIBURGO,29,5,0.239025607
CHIBURGO,29,6,0.399484536
CHIBURGO,29,7,0.239025607
CHIBURGO,29,8,0.239025607
CHIBURGO,29,9,0.359392898
CHIBURGO,29,10,0.831393415
CHIBURGO,29,11,1.000859107
CHIBURGO,29,12,0.999750582
CHIBURGO,30,1,0.999750582
CHIBURGO,30,2,0.989506627
CHIBURGO,30,3,0.680356945
CHIBURGO,30,4,0.458190149
CHIBURGO,30,5,0.239025607
CHIBURGO,30,6,0.399484536
CHIBURGO,30,7,0.239025607
CHIBURGO,30,8,0.239025607
CHIBURGO,30,9,0.359392898
CHIBURGO,30,10,0.831393415
CHIBURGO,30,11,1.000859107
CHIBURGO,30,12,0.999750582
CHIBURGO,31,1,0.999750582
CHIBURGO,31,2,0.989506627
CHIBURGO,31,3,0.680356945
CHIBURGO,31,4,0.458190149
CHIBURGO,31,5,0.239025607
CHIBURGO,31,6,0.239833906
CHIBURGO,31,7,0.239025607
CHIBURGO,31,8,0.239025607
CHIBURGO,31,9,0.359392898
CHIBURGO,31,10,0.831393415
CHIBURGO,31,11,1.000859107
CHIBURGO,31,12,0.999750582
CHIBURGO,32,1,0.999750582
CHIBURGO,32,2,0.989506627
CHIBURGO,32,3,0.680356945
CHIBURGO,32,4,0.458190149
CHIBURGO,32,5,0.239025607
CHIBURGO,32,6,0.239833906
CHIBURGO,32,7,0.239025607
CHIBURGO,32,8,0.239025607
CHIBURGO,32,9,0.359392898
CHIBURGO,32,10,0.831393415
CHIBURGO,32,11,1.000859107
CHIBURGO,32,12,0.999750582
CHIBURGO,33,1,0.999750582
CHIBURGO,33,2,0.989506627
CHIBURGO,33,3,0.680356945
CHIBURGO,33,4,0.458190149
CHIBURGO,33,5,0.239025607
CHIBURGO,33,6,0.239833906
CHIBURGO,33,7,0.239025607
CHIBURGO,33,8,0.239025607
CHIBURGO,33,9,0.359392898
CHIBURGO,33,10,0.831393415
CHIBURGO,33,11,1.000859107
CHIBURGO,33,12,0.999750582
CHIBURGO,34,1,0.999750582
CHIBURGO,34,2,0.989506627
CHIBURGO,34,3,0.680356945
CHIBURGO,34,4,0.458190149
CHIBURGO,34,5,0.239025607
CHIBURGO,34,6,0.239833906
CHIBURGO,34,7,0.239025607
CHIBURGO,34,8,0.239025607
CHIBURGO,34,9,0.36010882
CHIBURGO,34,10,0.831393415
CHIBURGO,34,11,1.000859107
CHIBURGO,34,12,0.999750582
CHIBURGO,35,1,0.999750582
CHIBURGO,35,2,0.989506627
CHIBURGO,35,3,0.680356945
CHIBURGO,35,4,0.458190149
CHIBURGO,35,5,0.239025607
CHIBURGO,35,6,0.239833906
CHIBURGO,35,7,0.239025607
CHIBURGO,35,8,0.239025607
CHIBURGO,35,9,0.359392898
CHIBURGO,35,10,0.46973728
CHIBURGO,35,11,0.471076747
CHIBURGO,35,12,0.53070613
CHIBURGO,36,1,0.428167609
CHIBURGO,36,2,0.391200295
CHIBURGO,36,3,0.266045893
CHIBURGO,36,4,0.0
CHIBURGO,36,5,0.183599379
CHIBURGO,36,6,0.239833906
CHIBURGO,36,7,0.239025607
CHIBURGO,36,8,0.239025607
CHIBURGO,36,9,0.359392898
CHIBURGO,36,10,0.831393415
CHIBURGO,36,11,1.000859107
CHIBURGO,36,12,0.999750582
CHIBURGO,37,1,0.999750582
CHIBURGO,37,2,0.989506627
CHIBURGO,37,3,0.680356945
CHIBURGO,37,4,0.458190149
CHIBURGO,37,5,0.239025607
CHIBURGO,37,6,0.239833906
CHIBURGO,37,7,0.239025607
CHIBURGO,37,8,0.239025607
CHIBURGO,37,9,0.359392898
CHIBURGO,37,10,0.831393415
CHIBURGO,37,11,1.000859107
CHIBURGO,37,12,0.999750582
CHIBURGO,38,1,0.999750582
CHIBURGO,38,2,0.989506627
CHIBURGO,38,3,0.680356945
CHIBURGO,38,4,0.458190149
CHIBURGO,38,5,0.239025607
CHIBURGO,38,6,0.239833906
CHIBURGO,38,7,0.239025607
CHIBURGO,38,8,0.239025607
CHIBURGO,38,9,0.36010882
CHIBURGO,38,10,0.831393415
CHIBURGO,38,11,1.000859107
CHIBURGO,38,12,0.999750582
CHIBURGO,39,1,0.999750582
CHIBURGO,39,2,0.989506627
CHIBURGO,39,3,0.680356945
CHIBURGO,39,4,0.458190149
CHIBURGO,39,5,0.239025607
CHIBURGO,39,6,0.239833906
CHIBURGO,39,7,0.239025607
CHIBURGO,39,8,0.239025607
CHIBURGO,39,9,0.36010882
CHIBURGO,39,10,0.831393415
CHIBURGO,39,11,1.000859107
CHIBURGO,39,12,0.999750582
CHIBURGO,40,1,0.999750582
CHIBURGO,40,2,0.989506627
CHIBURGO,40,3,0.680356945
CHIBURGO,40,4,0.458190149
CHIBURGO,40,5,0.239025607
CHIBURGO,40,6,0.399484536
CHIBURGO,40,7,0.239025607
CHIBURGO,40,8,0.239025607
CHIBURGO,40,9,0.359392898
CHIBURGO,40,10,0.831393415
CHIBURGO,40,11,1.000859107
CHIBURGO,40,12,0.999750582
CHIBURGO,41,1,0.999750582
CHIBURGO,41,2,0.989506627
CHIBURGO,41,3,0.680356945
CHIBURGO,41,4,0.458190149
CHIBURGO,41,5,0.239025607
CHIBURGO,41,6,0.239833906
CHIBURGO,41,7,0.239025607
CHIBURGO,41,8,0.239025607
CHIBURGO,41,9,0.359392898
CHIBURGO,41,10,0.831393415
CHIBURGO,41,11,1.000859107
CHIBURGO,41,12,0.999750582
CHIBURGO,42,1,0.999750582
CHIBURGO,42,2,0.989506627
CHIBURGO,42,3,0.680356945
CHIBURGO,42,4,0.458190149
CHIBURGO,42,5,0.239025607
CHIBURGO,42,6,0.239833906
CHIBURGO,42,7,0.239025607
CHIBURGO,42,8,0.239025607
CHIBURGO,42,9,0.359392898
CHIBURGO,42,10,0.831393415
CHIBURGO,42,11,1.000859107
CHIBURGO,42,12,0.999750582
CHIBURGO,43,1,0.999750582
CHIBURGO,43,2,0.989506627
CHIBURGO,43,3,0.680356945
CHIBURGO,43,4,0.458190149
CHIBURGO,43,5,0.239025607
CHIBURGO,43,6,0.239833906
CHIBURGO,43,7,0.239025607
CHIBURGO,43,8,0.239025607
CHIBURGO,43,9,0.36010882
CHIBURGO,43,10,0.831393415
CHIBURGO,43,11,1.000859107
CHIBURGO,43,12,0.999750582
CHIBURGO,44,1,0.999750582
CHIBURGO,44,2,0.989506627
CHIBURGO,44,3,0.680356945
CHIBURGO,44,4,0.458190149
CHIBURGO,44,5,0.239025607
CHIBURGO,44,6,0.239833906
CHIBURGO,44,7,0.239025607
CHIBURGO,44,8,0.239025607
CHIBURGO,44,9,0.359392898
CHIBURGO,44,10,0.831393415
CHIBURGO,44,11,1.000859107
CHIBURGO,44,12,0.999750582
CHIBURGO,45,1,0.999750582
CHIBURGO,45,2,0.989506627
CHIBURGO,45,3,0.680356945
CHIBURGO,45,4,0.458190149
CHIBURGO,45,5,0.239025607
CHIBURGO,45,6,0.399484536
CHIBURGO,45,7,0.239025607
CHIBURGO,45,8,0.239025607
CHIBURGO,45,9,0.359392898
CHIBURGO,45,10,0.831393415
CHIBURGO,45,11,1.000859107
CHIBURGO,45,12,0.999750582
CHIBURGO,46,1,0.999750582
CHIBURGO,46,2,0.989506627
CHIBURGO,46,3,0.680356945
CHIBURGO,46,4,0.458190149
CHIBURGO,46,5,0.239025607
CHIBURGO,46,6,0.239833906
CHIBURGO,46,7,0.239025607
CHIBURGO,46,8,0.239025607
CHIBURGO,46,9,0.359392898
CHIBURGO,46,10,0.831393415
CHIBURGO,46,11,1.000859107
CHIBURGO,46,12,0.999750582
CHIBURGO,47,1,0.999750582
CHIBURGO,47,2,0.989506627
CHIBURGO,47,3,0.680356945
CHIBURGO,47,4,0.458190149
CHIBURGO,47,5,0.239025607
CHIBURGO,47,6,0.239833906
CHIBURGO,47,7,0.239025607
CHIBURGO,47,8,0.239025607
CHIBURGO,47,9,0.359392898
CHIBURGO,47,10,0.831393415
CHIBURGO,47,11,1.000859107
CHIBURGO,47,12,0.999750582
CHIBURGO,48,1,0.802987474
CHIBURGO,48,2,0.58910162
CHIBURGO,48,3,0.680356945
CHIBURGO,48,4,0.458190149
CHIBURGO,48,5,0.239025607
CHIBURGO,48,6,0.239833906
CHIBURGO,48,7,0.239025607
CHIBURGO,48,8,0.239025607
CHIBURGO,48,9,0.359392898
CHIBURGO,48,10,0.831393415
CHIBURGO,48,11,1.000859107
CHIBURGO,48,12,0.999750582
CHIBURGO,49,1,0.969266157
CHIBURGO,49,2,0.897459499
CHIBURGO,49,3,0.680356945
CHIBURGO,49,4,0.451030928
CHIBURGO,49,5,0.239025607
CHIBURGO,49,6,0.239833906
CHIBURGO,49,7,0.239025607
CHIBURGO,49,8,0.239025607
CHIBURGO,49,9,0.359392898
CHIBURGO,49,10,0.831393415
CHIBURGO,49,11,1.000859107
CHIBURGO,49,12,0.999750582
CHIBURGO,50,1,0.898597716
CHIBURGO,50,2,0.752485272
CHIBURGO,50,3,0.541791376
CHIBURGO,50,4,0.406643757
CHIBURGO,50,5,0.239025607
CHIBURGO,50,6,0.239833906
CHIBURGO,50,7,0.239025607
CHIBURGO,50,8,0.239025607
CHIBURGO,50,9,0.359392898
CHIBURGO,50,10,0.831393415
CHIBURGO,50,11,1.000859107
CHIBURGO,50,12,0.999750582
CHIBURGO,51,1,0.780124155
CHIBURGO,51,2,0.489383898
CHIBURGO,51,3,0.586132358
CHIBURGO,51,4,0.418814433
CHIBURGO,51,5,0.239025607
CHIBURGO,51,6,0.239833906
CHIBURGO,51,7,0.239025607
CHIBURGO,51,8,0.239025607
CHIBURGO,51,9,0.359392898
CHIBURGO,51,10,0.831393415
CHIBURGO,51,11,1.000859107
CHIBURGO,51,12,0.999750582
CHIBURGO,52,1,0.999750582
CHIBURGO,52,2,0.901294796
CHIBURGO,52,3,0.680356945
CHIBURGO,52,4,0.458190149
CHIBURGO,52,5,0.239025607
CHIBURGO,52,6,0.239833906
CHIBURGO,52,7,0.239025607
CHIBURGO,52,8,0.239025607
CHIBURGO,52,9,0.359392898
CHIBURGO,52,10,0.831393415
CHIBURGO,52,11,1.000859107
CHIBURGO,52,12,0.999750582
CHIBURGO,53,1,0.999750582
CHIBURGO,53,2,0.976466618
CHIBURGO,53,3,0.680356945
CHIBURGO,53,4,0.458190149
CHIBURGO,53,5,0.239025607
CHIBURGO,53,6,0.239833906
CHIBURGO,53,7,0.239025607
CHIBURGO,53,8,0.239025607
CHIBURGO,53,9,0.359392898
CHIBURGO,53,10,0.831393415
CHIBURGO,53,11,1.000859107
CHIBURGO,53,12,0.985201197
CHIBURGO,54,1,0.643637069
CHIBURGO,54,2,0.5384757
CHIBURGO,54,3,0.431631748
CHIBURGO,54,4,0.240549828
CHIBURGO,54,5,0.239025607
CHIBURGO,54,6,0.239833906
CHIBURGO,54,7,0.239025607
CHIBURGO,54,8,0.239025607
CHIBURGO,54,9,0.359392898
CHIBURGO,54,10,0.831393415
CHIBURGO,54,11,1.000859107
