Barra,Agno,Etapa,Bloque,Demanda
SEN_SING,2033,4,2,2588.3357789426946
SEN_SING,2033,4,3,2598.1621849774974
SEN_SING,2033,4,4,2579.483096493746
SEN_SING,2033,4,5,2643.287894934952
SEN_SING,2033,5,1,2717.9261598915823
SEN_SING,2033,5,2,2746.734209279011
SEN_SING,2033,5,3,2645.9919549746432
SEN_SING,2033,5,4,2616.8203704124653
SEN_SING,2033,5,5,2719.238035099692
SEN_SING,2033,6,1,2709.2647714865675
SEN_SING,2033,6,2,2727.557985770749
SEN_SING,2033,6,3,2659.9406685423405
SEN_SING,2033,6,4,2605.5448123223337
SEN_SING,2033,6,5,2658.2302371730098
SEN_SING,2033,7,1,2660.5109516382313
SEN_SING,2033,7,2,2693.1319742839564
SEN_SING,2033,7,3,2621.134656984497
SEN_SING,2033,7,4,2537.740521090488
SEN_SING,2033,7,5,2553.458030534723
SEN_SING,2033,8,1,2684.838163319549
SEN_SING,2033,8,2,2722.2802809371524
SEN_SING,2033,8,3,2655.977322122375
SEN_SING,2033,8,4,2563.8789598801127
SEN_SING,2033,8,5,2610.8357227098923
SEN_SING,2033,9,1,2682.03681081909
SEN_SING,2033,9,2,2715.06782337976
SEN_SING,2033,9,3,2658.4188652582557
SEN_SING,2033,9,4,2587.244881323577
SEN_SING,2033,9,5,2628.6334028691754
SEN_SING,2033,10,1,2686.451699362606
SEN_SING,2033,10,2,2721.959639151667
SEN_SING,2033,10,3,2651.9470345979767
SEN_SING,2033,10,4,2713.8222840881353
SEN_SING,2033,10,5,2739.1385077654704
SEN_SING,2033,11,1,2773.723249433555
SEN_SING,2033,11,2,2688.6077158380767
SEN_SING,2033,11,3,2699.622693997461
SEN_SING,2033,11,4,2823.3215964655533
SEN_SING,2033,11,5,2847.4983579401724
SEN_SING,2033,12,1,2793.0169030375127
SEN_SING,2033,12,2,2799.8365112410916
SEN_SING,2033,12,3,2678.5552250140777
SEN_SING,2033,12,4,2720.968687726108
SEN_SING,2033,12,5,2746.6413543847266
SEN_SIC,2034,1,1,7326.33013855709
SEN_SIC,2034,1,2,7482.057635508554
SEN_SIC,2034,1,3,7515.215541389859
SEN_SIC,2034,1,4,8206.93023780202
SEN_SIC,2034,1,5,8999.472879346224
SEN_SIC,2034,2,1,7832.386152922145
SEN_SIC,2034,2,2,7684.983348022728
SEN_SIC,2034,2,3,7726.294302935658
SEN_SIC,2034,2,4,8737.314615262696
SEN_SIC,2034,2,5,8738.599326007321
SEN_SIC,2034,3,1,8853.433538106356
SEN_SIC,2034,3,2,9034.892864419307
SEN_SIC,2034,3,3,9561.14179177447
SEN_SIC,2034,3,4,10198.010735822792
SEN_SIC,2034,3,5,10710.655919628172
SEN_SIC,2034,4,1,8388.385751456373
SEN_SIC,2034,4,2,8505.61843778665
SEN_SIC,2034,4,3,9026.664697129645
SEN_SIC,2034,4,4,9115.817632187634
SEN_SIC,2034,4,5,9732.994617859258
SEN_SIC,2034,5,1,8409.762177105822
SEN_SIC,2034,5,2,8940.40055245514
SEN_SIC,2034,5,3,8757.962114929624
SEN_SIC,2034,5,4,8835.209312196313
SEN_SIC,2034,5,5,9668.597818129068
SEN_SIC,2034,6,1,8610.5772563707
SEN_SIC,2034,6,2,8969.821896836967
SEN_SIC,2034,6,3,9236.229765800848
SEN_SIC,2034,6,4,9066.423569834642
SEN_SIC,2034,6,5,9973.609916486961
SEN_SIC,2034,7,1,8748.626688665965
SEN_SIC,2034,7,2,9015.009118236694
SEN_SIC,2034,7,3,9239.26868107981
SEN_SIC,2034,7,4,9210.541377127285
SEN_SIC,2034,7,5,9749.604114919295
SEN_SIC,2034,8,1,8335.094746677702
SEN_SIC,2034,8,2,9069.515922324814
SEN_SIC,2034,8,3,9407.575002027937
SEN_SIC,2034,8,4,8649.29373211998
SEN_SIC,2034,8,5,9353.058774987536
SEN_SIC,2034,9,1,8262.852639803941
SEN_SIC,2034,9,2,8635.997092924883
SEN_SIC,2034,9,3,9081.532856805783
SEN_SIC,2034,9,4,8783.928142698238
SEN_SIC,2034,9,5,9156.618444914588
SEN_SIC,2034,10,1,8261.612102283538
SEN_SIC,2034,10,2,8581.015736864236
SEN_SIC,2034,10,3,9182.295433864361
SEN_SIC,2034,10,4,9633.11008729658
SEN_SIC,2034,10,5,10310.41038825654
SEN_SIC,2034,11,1,8687.849954972306
SEN_SIC,2034,11,2,8863.40697014476
SEN_SIC,2034,11,3,9971.460129915171
SEN_SIC,2034,11,4,10434.29904110105
SEN_SIC,2034,11,5,10698.934842437731
SEN_SIC,2034,12,1,9120.23730407705
SEN_SIC,2034,12,2,9708.772224008117
SEN_SIC,2034,12,3,9991.740481428558
SEN_SIC,2034,12,4,10605.844523843238
SEN_SIC,2034,12,5,11008.177736629908
SEN_SING,2034,1,1,2615.084660316511
SEN_SING,2034,1,2,2594.599228948951
SEN_SING,2034,1,3,2539.428896848431
SEN_SING,2034,1,4,2610.961878312659
SEN_SING,2034,1,5,2709.816622120715
SEN_SING,2034,2,1,2518.841674991436
SEN_SING,2034,2,2,2481.4663086226246
SEN_SING,2034,2,3,2449.962440749451
SEN_SING,2034,2,4,2572.2351199861782
SEN_SING,2034,2,5,2593.2937330486634
SEN_SING,2034,3,1,2533.9382420519973
SEN_SING,2034,3,2,2528.800538272479
SEN_SING,2034,3,3,2482.6291255991787
SEN_SING,2034,3,4,2508.089357382687
SEN_SING,2034,3,5,2580.922486782826
SEN_SING,2034,4,1,2777.926908474449
SEN_SING,2034,4,2,2655.2042146357194
SEN_SING,2034,4,3,2665.2844812420044
SEN_SING,2034,4,4,2646.122827305486
SEN_SING,2034,4,5,2711.575992661133
SEN_SING,2034,5,1,2788.1425020368583
SEN_SING,2034,5,2,2817.694793811065
SEN_SING,2034,5,3,2714.349910818285
SEN_SING,2034,5,4,2684.424692109321
SEN_SING,2034,5,5,2789.4882689230503
SEN_SING,2034,6,1,2779.2573507420802
SEN_SING,2034,6,2,2798.023161600838
SEN_SING,2034,6,3,2728.6589828308915
SEN_SING,2034,6,4,2672.857835286936
SEN_SING,2034,6,5,2726.90436327278
SEN_SING,2034,7,1,2729.24399892195
SEN_SING,2034,7,2,2762.7077703225987
SEN_SING,2034,7,3,2688.850436242829
SEN_SING,2034,7,4,2603.3018521282406
SEN_SING,2034,7,5,2619.4254160257183
SEN_SING,2034,8,1,2754.1996926584693
SEN_SING,2034,8,2,2792.6091097487656
SEN_SING,2034,8,3,2724.593245222978
SEN_SING,2034,8,4,2630.1155651722884
SEN_SING,2034,8,5,2678.2854338522357
SEN_SING,2034,9,1,2751.3259685356525
SEN_SING,2034,9,2,2785.210321747584
SEN_SING,2034,9,3,2727.0978644757606
SEN_SING,2034,9,4,2654.085134190446
SEN_SING,2034,9,5,2696.5429086953836
SEN_SING,2034,10,1,2755.854913645193
SEN_SING,2034,10,2,2792.2801843337816
SEN_SING,2034,10,3,2720.458837118731
SEN_SING,2034,10,4,2783.9326045350344
SEN_SING,2034,10,5,2809.9028609266443
SEN_SING,2034,11,1,2845.381083105645
SEN_SING,2034,11,2,2758.0666297907815
SEN_SING,2034,11,3,2769.3661747226474
SEN_SING,2034,11,4,2896.2607800714395
SEN_SING,2034,11,5,2921.062136791035
SEN_SING,2034,12,1,2865.173179162779
SEN_SING,2034,12,2,2872.168968732131
SEN_SING,2034,12,3,2747.7544376012615
SEN_SING,2034,12,4,2791.2636321449
SEN_SING,2034,12,5,2817.599540054324
SEN_SIC,2035,1,1,7511.967982731569
SEN_SIC,2035,1,2,7671.641372956476
SEN_SIC,2035,1,3,7705.639448752149
SEN_SIC,2035,1,4,8414.881122873105
SEN_SIC,2035,1,5,9227.505565893645
SEN_SIC,2035,2,1,8030.846671718376
SEN_SIC,2035,2,2,7879.708908332337
SEN_SIC,2035,2,3,7922.0666187785
SEN_SIC,2035,2,4,8958.704617948404
SEN_SIC,2035,2,5,8960.021881270992
SEN_SIC,2035,3,1,9077.765814221853
SEN_SIC,2035,3,2,9263.823038459826
SEN_SIC,2035,3,3,9803.406297537118
SEN_SIC,2035,3,4,10456.412512983106
SEN_SIC,2035,3,5,10982.047330745496
SEN_SIC,2035,4,1,8600.934437845623
SEN_SIC,2035,4,2,8721.13761864524
SEN_SIC,2035,4,3,9255.386382171133
SEN_SIC,2035,4,4,9346.79831434678
SEN_SIC,2035,4,5,9979.61360772873
SEN_SIC,2035,5,1,8622.852508970866
SEN_SIC,2035,5,2,9166.936437847407
SEN_SIC,2035,5,3,8979.875293237134
SEN_SIC,2035,5,4,9059.079814689045
SEN_SIC,2035,5,5,9913.585092958734
SEN_SIC,2035,6,1,8828.755930924022
SEN_SIC,2035,6,2,9197.103273469798
SEN_SIC,2035,6,3,9470.261504692853
SEN_SIC,2035,6,4,9296.152683053153
SEN_SIC,2035,6,5,10226.325724881926
SEN_SIC,2035,7,1,8970.30332174916
SEN_SIC,2035,7,2,9243.43546898429
SEN_SIC,2035,7,3,9473.37742137229
SEN_SIC,2035,7,4,9443.922212087376
SEN_SIC,2035,7,5,9996.643963686565
SEN_SIC,2035,8,1,8546.293121648558
SEN_SIC,2035,8,2,9299.323390959866
SEN_SIC,2035,8,3,9645.94836348693
SEN_SIC,2035,8,4,8868.453422128001
SEN_SIC,2035,8,5,9590.05077979608
SEN_SIC,2035,9,1,8472.220511818334
SEN_SIC,2035,9,2,8854.819866715881
SEN_SIC,2035,9,3,9311.644815924943
SEN_SIC,2035,9,4,9006.499259881772
SEN_SIC,2035,9,5,9388.632956395095
SEN_SIC,2035,10,1,8470.948541000966
SEN_SIC,2035,10,2,8798.44536835672
SEN_SIC,2035,10,3,9414.960560425454
SEN_SIC,2035,10,4,9877.198158060664
SEN_SIC,2035,10,5,10571.660198302234
SEN_SIC,2035,11,1,8907.98659987513
SEN_SIC,2035,11,2,9087.9919575615
SEN_SIC,2035,11,3,10224.121466052253
SEN_SIC,2035,11,4,10698.687997485607
SEN_SIC,2035,11,5,10970.029259635876
SEN_SIC,2035,12,1,9351.329973867927
SEN_SIC,2035,12,2,9954.777455981035
SEN_SIC,2035,12,3,10244.9156902226
SEN_SIC,2035,12,4,10874.580176730933
SEN_SIC,2035,12,5,11287.107889198754
SEN_SING,2035,1,1,2681.3468501842635
SEN_SING,2035,1,2,2660.3423497542753
SEN_SING,2035,1,3,2603.7740869954537
SEN_SING,2035,1,4,2677.1196032779667
SEN_SING,2035,1,5,2778.4791729920207
SEN_SING,2035,2,1,2582.6652168628825
SEN_SING,2035,2,2,2544.3428166713093
SEN_SING,2035,2,3,2512.040689641842
SEN_SING,2035,2,4,2637.41156895223
SEN_SING,2035,2,5,2659.003774612413
SEN_SING,2035,3,1,2598.144307521284
SEN_SING,2035,3,2,2592.876422295448
SEN_SING,2035,3,3,2545.535097626774
SEN_SING,2035,3,4,2571.6404522004223
SEN_SING,2035,3,5,2646.3190601512983
SEN_SING,2035,4,1,2848.3152683777935
SEN_SING,2035,4,2,2722.4829717932616
SEN_SING,2035,4,3,2732.81865672306
SEN_SING,2035,4,4,2713.1714761913267
SEN_SING,2035,4,5,2780.283123253533
SEN_SING,2035,5,1,2858.7897092389208
SEN_SING,2035,5,2,2889.0908102575418
SEN_SING,2035,5,3,2783.127328195047
SEN_SING,2035,5,4,2752.443850851471
SEN_SING,2035,5,5,2860.1695757710195
SEN_SING,2035,6,1,2849.6794219892604
SEN_SING,2035,6,2,2868.9207293935087
SEN_SING,2035,6,3,2797.79896990221
SEN_SING,2035,6,4,2740.583907814873
SEN_SING,2035,6,5,2795.999891005528
SEN_SING,2035,7,1,2798.3988093937846
SEN_SING,2035,7,2,2832.7105008667304
SEN_SING,2035,7,3,2756.98173647796
SEN_SING,2035,7,4,2669.2654839090624
SEN_SING,2035,7,5,2685.797593911579
SEN_SING,2035,8,1,2823.9868417087605
SEN_SING,2035,8,2,2863.3694938635167
SEN_SING,2035,8,3,2793.630212808383
SEN_SING,2035,8,4,2696.758614859438
SEN_SING,2035,8,5,2746.1490333107986
SEN_SING,2035,9,1,2821.0403018731895
SEN_SING,2035,9,2,2855.7832320482876
SEN_SING,2035,9,3,2796.1982952289136
SEN_SING,2035,9,4,2721.3355355849535
SEN_SING,2035,9,5,2764.86912425312
SEN_SING,2035,10,1,2825.684003428403
SEN_SING,2035,10,2,2863.032233988607
SEN_SING,2035,10,3,2789.3910452143373
SEN_SING,2035,10,4,2854.4731394630317
SEN_SING,2035,10,5,2881.1014418774143
SEN_SING,2035,11,1,2917.4786271874636
SEN_SING,2035,11,2,2827.9517610312323
SEN_SING,2035,11,3,2839.5376189085473
SEN_SING,2035,11,4,2969.647536771083
SEN_SING,2035,11,5,2995.0773214084707
SEN_SING,2035,12,1,2937.7722242654704
SEN_SING,2035,12,2,2944.9452762935693
SEN_SING,2035,12,3,2817.3782738835853
SEN_SING,2035,12,4,2861.98992394371
SEN_SING,2035,12,5,2888.9931429183225
SEN_SIC,2036,1,1,7701.816419130727
SEN_SIC,2036,1,2,7865.5252024162055
SEN_SIC,2036,1,3,7900.3825046549655
SEN_SIC,2036,1,4,8627.548699110741
SEN_SIC,2036,1,5,9460.710434122118
SEN_SIC,2036,2,1,8233.808623512092
SEN_SIC,2036,2,2,8078.8511862236
SEN_SIC,2036,2,3,8122.279394456247
SEN_SIC,2036,2,4,9185.116134582817
SEN_SIC,2036,2,5,9186.466688832987
SEN_SIC,2036,3,1,9307.18634021311
SEN_SIC,2036,3,2,9497.945750773435
SEN_SIC,2036,3,3,10051.165787626998
SEN_SIC,2036,3,4,10720.675296117679
SEN_SIC,2036,3,5,11259.594375540733
SEN_SIC,2036,4,1,8818.304101607539
SEN_SIC,2036,4,2,8941.545152906268
SEN_SIC,2036,4,3,9489.295876589174
SEN_SIC,2036,4,4,9583.01804390316
SEN_SIC,2036,4,5,10231.82634927001
SEN_SIC,2036,5,1,8840.776103678918
SEN_SIC,2036,5,2,9398.61055484264
SEN_SIC,2036,5,3,9206.821852034975
SEN_SIC,2036,5,4,9288.02809322104
SEN_SIC,2036,5,5,10164.129109298356
SEN_SIC,2036,6,1,9051.883280865979
SEN_SIC,2036,6,2,9429.539790755765
SEN_SIC,2036,6,3,9709.601494305442
SEN_SIC,2036,6,4,9531.092455887983
SEN_SIC,2036,6,5,10484.773571496862
SEN_SIC,2036,7,1,9197.0079700617
SEN_SIC,2036,7,2,9477.042930408143
SEN_SIC,2036,7,3,9712.796158912304
SEN_SIC,2036,7,4,9682.596534124104
SEN_SIC,2036,7,5,10249.28710994434
SEN_SIC,2036,8,1,8762.281846558413
SEN_SIC,2036,8,2,9534.343296449646
SEN_SIC,2036,8,3,9889.728451288784
SEN_SIC,2036,8,4,9092.584038677505
SEN_SIC,2036,8,5,9832.418179353439
SEN_SIC,2036,9,1,8686.337214750913
SEN_SIC,2036,9,2,9078.605925197046
SEN_SIC,2036,9,3,9546.976118277598
SEN_SIC,2036,9,4,9234.118680764468
SEN_SIC,2036,9,5,9625.9099643369
SEN_SIC,2036,10,1,8685.033097674217
SEN_SIC,2036,10,2,9020.806685626147
SEN_SIC,2036,10,3,9652.902940540147
SEN_SIC,2036,10,4,10126.822574807791
SEN_SIC,2036,10,5,10838.835612708232
SEN_SIC,2036,11,1,9133.116330371662
SEN_SIC,2036,11,2,9317.670926789984
SEN_SIC,2036,11,3,10482.513604882864
SEN_SIC,2036,11,4,10969.073759580733
SEN_SIC,2036,11,5,11247.272574168424
SEN_SIC,2036,12,1,9587.66423113214
SEN_SIC,2036,12,2,10206.362518519118
SEN_SIC,2036,12,3,10503.833357244217
SEN_SIC,2036,12,4,11149.41122603726
SEN_SIC,2036,12,5,11572.364667337175
SEN_SING,2036,1,1,2749.111982852758
SEN_SING,2036,1,2,2727.576639962692
SEN_SING,2036,1,3,2669.578739023933
SEN_SING,2036,1,4,2744.777901596624
SEN_SING,2036,1,5,2848.699111065871
SEN_SING,2036,2,1,2647.936388717054
SEN_SING,2036,2,2,2608.6454743129398
SEN_SING,2036,2,3,2575.5269822080336
SEN_SING,2036,2,4,2704.066334209171
SEN_SING,2036,2,5,2726.2042352839803
SEN_SING,2036,3,1,2663.8066792800782
SEN_SING,2036,3,2,2658.4056598641673
SEN_SING,2036,3,3,2609.867887542086
SEN_SING,2036,3,4,2636.6329974233777
SEN_SING,2036,3,5,2713.198942618572
SEN_SING,2036,4,1,2920.3001598624796
SEN_SING,2036,4,2,2791.287729282435
SEN_SING,2036,4,3,2801.884625871754
SEN_SING,2036,4,4,2781.740906149202
SEN_SING,2036,4,5,2850.5486521948205
SEN_SING,2036,5,1,2931.0393191335115
SEN_SING,2036,5,2,2962.106213704871
SEN_SING,2036,5,3,2853.464738148366
SEN_SING,2036,5,4,2822.005803533092
SEN_SING,2036,5,5,2932.454058751352
SEN_SING,2036,6,1,2921.698789450248
SEN_SING,2036,6,2,2941.426378496453
SEN_SING,2036,6,3,2868.507173267311
SEN_SING,2036,6,4,2809.8461265723804
SEN_SING,2036,6,5,2866.6626266162025
SEN_SING,2036,7,1,2869.1221723801496
SEN_SING,2036,7,2,2904.3010162413007
SEN_SING,2036,7,3,2826.6583742185076
SEN_SING,2036,7,4,2736.7252866690446
SEN_SING,2036,7,5,2753.6752093195355
SEN_SING,2036,8,1,2895.3568858227204
SEN_SING,2036,8,2,2935.734847721875
SEN_SING,2036,8,3,2864.23306002476
SEN_SING,2036,8,4,2764.913245916698
SEN_SING,2036,8,5,2815.5518983511706
SEN_SING,2036,9,1,2892.335878686189
SEN_SING,2036,9,2,2927.956859857354
SEN_SING,2036,9,3,2866.8660450691045
SEN_SING,2036,9,4,2790.1112941526035
SEN_SING,2036,9,5,2834.7450983379945
SEN_SING,2036,10,1,2897.096939564736
SEN_SING,2036,10,2,2935.389064346858
SEN_SING,2036,10,3,2859.8867568117644
SEN_SING,2036,10,4,2926.6136575691
SEN_SING,2036,10,5,2953.9149316453636
SEN_SING,2036,11,1,2991.2114701485557
SEN_SING,2036,11,2,2899.4220097434472
SEN_SING,2036,11,3,2911.3006746464853
SEN_SING,2036,11,4,3044.698833955604
SEN_SING,2036,11,5,3070.771300359271
SEN_SING,2036,12,1,3012.01794317106
SEN_SING,2036,12,2,3019.372278281685
SEN_SING,2036,12,3,2888.5813010092766
SEN_SING,2036,12,4,2934.320412212548
SEN_SING,2036,12,5,2962.0060780388862
SEN_SIC,2037,1,1,7895.519346789984
SEN_SIC,2037,1,2,8063.345453688523
SEN_SIC,2037,1,3,8099.079427237857
SEN_SIC,2037,1,4,8844.534063419022
SEN_SIC,2037,1,5,9698.650058893489
SEN_SIC,2037,2,1,8440.89131016231
SEN_SIC,2037,2,2,8282.03664816319
SEN_SIC,2037,2,3,8326.557088490174
SEN_SIC,2037,2,4,9416.124482397967
SEN_SIC,2037,2,5,9417.509003481155
SEN_SIC,2037,3,1,9541.264789277597
SEN_SIC,2037,3,2,9736.821854610933
SEN_SIC,2037,3,3,10303.955536629048
SEN_SIC,2037,3,4,10990.303404388878
SEN_SIC,2037,3,5,11542.776455729047
SEN_SIC,2037,4,1,9040.087019884866
SEN_SIC,2037,4,2,9166.427619542741
SEN_SIC,2037,4,3,9727.954433569908
SEN_SIC,2037,4,4,9824.033740707453
SEN_SIC,2037,4,5,10489.15976405146
SEN_SIC,2037,5,1,9063.124199357873
SEN_SIC,2037,5,2,9634.988349550931
SEN_SIC,2037,5,3,9438.376104970244
SEN_SIC,2037,5,4,9521.624706789951
SEN_SIC,2037,5,5,10419.759918763948
SEN_SIC,2037,6,1,9279.540783579025
SEN_SIC,2037,6,2,9666.695464761691
SEN_SIC,2037,6,3,9953.80080178049
SEN_SIC,2037,6,4,9770.802209019825
SEN_SIC,2037,6,5,10748.468682639565
SEN_SIC,2037,7,1,9428.315401005057
SEN_SIC,2037,7,2,9715.393322221264
SEN_SIC,2037,7,3,9957.07581313331
SEN_SIC,2037,7,4,9926.116658979914
SEN_SIC,2037,7,5,10507.059667945741
SEN_SIC,2037,8,1,8982.655788793392
SEN_SIC,2037,8,2,9774.13480916908
SEN_SIC,2037,8,3,10138.458004230517
SEN_SIC,2037,8,4,9321.265177311872
SEN_SIC,2037,8,5,10079.706362252746
SEN_SIC,2037,9,1,8904.801127361638
SEN_SIC,2037,9,2,9306.935510203415
SEN_SIC,2037,9,3,9787.08535014788
SEN_SIC,2037,9,4,9466.35945689803
SEN_SIC,2037,9,5,9868.004405441085
SEN_SIC,2037,10,1,8903.464211360375
SEN_SIC,2037,10,2,9247.68260291154
SEN_SIC,2037,10,3,9895.676262863028
SEN_SIC,2037,10,4,10381.515114057842
SEN_SIC,2037,10,5,11111.435487379871
SEN_SIC,2037,11,1,9362.8168679554
SEN_SIC,2037,11,2,9552.013066262649
SEN_SIC,2037,11,3,10746.151877206552
SEN_SIC,2037,11,4,11244.949161604529
SEN_SIC,2037,11,5,11530.144757461
SEN_SIC,2037,12,1,9828.796780899385
SEN_SIC,2037,12,2,10463.055510535669
SEN_SIC,2037,12,3,10768.0078275535
SEN_SIC,2037,12,4,11429.822167902345
SEN_SIC,2037,12,5,11863.413011522036
SEN_SING,2037,1,1,2818.252950458661
SEN_SING,2037,1,2,2796.1759874183676
SEN_SING,2037,1,3,2736.719422367332
SEN_SING,2037,1,4,2813.809865795754
SEN_SING,2037,1,5,2920.344723971309
SEN_SING,2037,2,1,2714.5327606425053
SEN_SING,2037,2,2,2674.2536682896693
SEN_SING,2037,2,3,2640.3022364558387
SEN_SING,2037,2,4,2772.0743906229945
SEN_SING,2037,2,5,2794.769066361994
SEN_SING,2037,3,1,2730.802193638635
SEN_SING,2037,3,2,2725.2653370102694
SEN_SING,2037,3,3,2675.5068255678048
SEN_SING,2037,3,4,2702.945085763384
SEN_SING,2037,3,5,2781.4366867956182
SEN_SING,2037,4,1,2993.7465600134988
SEN_SING,2037,4,2,2861.489429203295
SEN_SING,2037,4,3,2872.352840830334
SEN_SING,2037,4,4,2851.7025006858107
SEN_SING,2037,4,5,2922.240781598706
SEN_SING,2037,5,1,3004.7558122701575
SEN_SING,2037,5,2,3036.6040482945295
SEN_SING,2037,5,3,2925.2302079638853
SEN_SING,2037,5,4,2892.9800719742343
SEN_SING,2037,5,5,3006.2061330017177
SEN_SING,2037,6,1,2995.1803655430335
SEN_SING,2037,6,2,3015.4041092034176
SEN_SING,2037,6,3,2940.6509647102353
SEN_SING,2037,6,4,2880.5145755939843
SEN_SING,2037,6,5,2938.7600271732526
SEN_SING,2037,7,1,2941.2814312300056
SEN_SING,2037,7,2,2977.3450332672473
SEN_SING,2037,7,3,2897.749656168394
SEN_SING,2037,7,4,2805.5547252557867
SEN_SING,2037,7,5,2822.930943401044
SEN_SING,2037,8,1,2968.175955361846
SEN_SING,2037,8,2,3009.569434771046
SEN_SING,2037,8,3,2936.2693562739323
SEN_SING,2037,8,4,2834.451619893986
SEN_SING,2037,8,5,2886.3638491959764
SEN_SING,2037,9,1,2965.0789690153492
SEN_SING,2037,9,2,3001.595828244813
SEN_SING,2037,9,3,2938.968561659533
SEN_SING,2037,9,4,2860.2834063870737
SEN_SING,2037,9,5,2906.0397637563865
SEN_SING,2037,10,1,2969.9597719626163
SEN_SING,2037,10,2,3009.2149548433667
SEN_SING,2037,10,3,2931.813742268385
SEN_SING,2037,10,4,3000.218844027527
SEN_SING,2037,10,5,3028.20675310385
SEN_SING,2037,11,1,3066.4413104205887
SEN_SING,2037,11,2,2972.3433183339707
SEN_SING,2037,11,3,2984.520735121394
SEN_SING,2037,11,4,3121.273897016442
SEN_SING,2037,11,5,3148.0020935490616
SEN_SING,2037,12,1,3087.77107230372
SEN_SING,2037,12,2,3095.31037108582
SEN_SING,2037,12,3,2961.2299626155777
SEN_SING,2037,12,4,3008.119425796417
SEN_SING,2037,12,5,3036.50139418736
SEN_SIC,2038,1,1,8088.4051545752545
SEN_SIC,2038,1,2,8260.331216495719
SEN_SIC,2038,1,3,8296.938163189781
SEN_SIC,2038,1,4,9060.604092808602
SEN_SIC,2038,1,5,9935.585954921264
SEN_SIC,2038,2,1,8647.100435525324
SEN_SIC,2038,2,2,8484.364988937587
SEN_SIC,2038,2,3,8529.97305386762
SEN_SIC,2038,2,4,9646.158340491469
SEN_SIC,2038,2,5,9647.57668512138
SEN_SIC,2038,3,1,9774.355797650744
SEN_SIC,2038,3,2,9974.690279244895
SEN_SIC,2038,3,3,10555.67891285942
SEN_SIC,2038,3,4,11258.79410865428
SEN_SIC,2038,3,5,11824.763955595447
SEN_SIC,2038,4,1,9260.934365156529
SEN_SIC,2038,4,2,9390.361437983645
SEN_SIC,2038,4,3,9965.606229050629
SEN_SIC,2038,4,4,10064.032732611196
SEN_SIC,2038,4,5,10745.407638980721
SEN_SIC,2038,5,1,9284.534337876765
SEN_SIC,2038,5,2,9870.369003967333
SEN_SIC,2038,5,3,9668.953565328002
SEN_SIC,2038,5,4,9754.235912250939
SEN_SIC,2038,5,5,10674.31237067789
SEN_SIC,2038,6,1,9506.237931834978
SEN_SIC,2038,6,2,9902.850717055871
SEN_SIC,2038,6,3,10196.96997455513
SEN_SIC,2038,6,4,10009.500766267121
SEN_SIC,2038,6,5,11011.05141763704
SEN_SIC,2038,7,1,9658.64708056918
SEN_SIC,2038,7,2,9952.738252503796
SEN_SIC,2038,7,3,10200.324993717768
SEN_SIC,2038,7,4,10168.609514211352
SEN_SIC,2038,7,5,10763.74483360539
SEN_SIC,2038,8,1,9202.1001016723
SEN_SIC,2038,8,2,10012.914781107871
SEN_SIC,2038,8,3,10386.138312003823
SEN_SIC,2038,8,4,9548.981643365174
SEN_SIC,2038,8,5,10325.951380284634
SEN_SIC,2038,9,1,9122.343467919214
SEN_SIC,2038,9,2,9534.301905628796
SEN_SIC,2038,9,3,10026.181700965406
SEN_SIC,2038,9,4,9697.620544412412
SEN_SIC,2038,9,5,10109.077591050585
SEN_SIC,2038,10,1,9120.97389135295
SEN_SIC,2038,10,2,9473.601462793707
SEN_SIC,2038,10,3,10137.425465886623
SEN_SIC,2038,10,4,10635.133253772
SEN_SIC,2038,10,5,11382.885421893494
SEN_SIC,2038,11,1,9591.54843270742
SEN_SIC,2038,11,2,9785.36665268766
SEN_SIC,2038,11,3,11008.678013154895
SEN_SIC,2038,11,4,11519.660805927482
SEN_SIC,2038,11,5,11811.823667706232
SEN_SIC,2038,12,1,10068.912132831469
SEN_SIC,2038,12,2,10718.665664270813
SEN_SIC,2038,12,3,11031.067899580325
SEN_SIC,2038,12,4,11709.050219264687
SEN_SIC,2038,12,5,12153.233592197079
SEN_SING,2038,1,1,2887.1022525775193
SEN_SING,2038,1,2,2864.4859541670708
SEN_SING,2038,1,3,2803.576878258384
SEN_SING,2038,1,4,2882.5506243297486
SEN_SING,2038,1,5,2991.68810574944
SEN_SING,2038,2,1,2780.8482012485733
SEN_SING,2038,2,2,2739.585099494444
SEN_SING,2038,2,3,2704.8042416194503
SEN_SING,2038,2,4,2839.7955606424903
SEN_SING,2038,2,5,2863.044662337538
SEN_SING,2038,3,1,2797.5150929282718
SEN_SING,2038,3,2,2791.842972105564
SEN_SING,2038,3,3,2740.868871130326
SEN_SING,2038,3,4,2768.9774420109397
SEN_SING,2038,3,5,2849.3865756593927
SEN_SING,2038,4,1,3066.883132564277
SEN_SING,2038,4,2,2931.3949890250556
SEN_SING,2038,4,3,2942.5237914180398
SEN_SING,2038,4,4,2921.3689679881413
SEN_SING,2038,4,5,2993.630483649261
SEN_SING,2038,5,1,3078.161338441511
SEN_SING,2038,5,2,3110.7876198942176
SEN_SING,2038,5,3,2996.6929410455773
SEN_SING,2038,5,4,2963.654941299493
SEN_SING,2038,5,5,3079.647090190787
SEN_SING,2038,6,1,3068.3519656487615
SEN_SING,2038,6,2,3089.0697709358783
SEN_SING,2038,6,3,3012.4904235006543
SEN_SING,2038,6,4,2950.884915573784
