master_id,year,el-emissions_total-mtco2e_modeled,el-costs_total_capex-UNITSHERE,el-costs_total_opex-UNITSHERE,el-emissions_total-mtco2e_f0,el-emissions_total-mtco2e
111,2041,4.98,3510.19,1517.49,3.52,4.98
111,2042,4.96,2186.56,970.89,3.51,4.96
111,2043,5.11,1755.27,974.87,3.58,5.11
111,2044,5.01,1603.41,1117.65,3.48,5.01
111,2045,5.3,1703.74,1036.28,3.37,5.3
111,2046,5.31,1360.1,960.98,3.07,5.31
111,2047,5.2,1209.56,927.18,2.75,5.2
111,2048,5.39,732.2,920.49,2.59,5.39
111,2049,5.09,738.58,858.1,2.39,5.09
111,2050,5.14,303.87,834.24,2.16,5.14
313,2017,23.06,0.0,531.49,25.36,25.36
313,2018,25.18,0.0,587.27,27.55,27.55
313,2019,28.05,0.0,658.75,30.51,30.51
313,2020,31.9,0.0,723.78,34.21,34.21
313,2021,29.48,0.0,678.19,28.46,28.562
313,2022,36.91,0.0,880.7,34.15,34.702
313,2023,37.92,1070.05,1359.54,35.31,36.092999999999996
313,2024,34.67,955.39,1238.3,31.59,32.822
313,2025,32.24,2916.57,1882.09,27.7,29.97
313,2026,29.87,984.19,1297.69,25.67,28.19
313,2027,29.31,1188.77,1517.16,25.21,28.080000000000002
313,2028,29.22,1512.65,1749.8,26.17,28.61
313,2029,28.77,2406.35,2104.61,26.11,28.504
313,2030,25.31,7809.26,3142.1,19.99,25.31
313,2031,22.02,5067.4,2465.33,16.62,22.02
313,2032,20.78,5054.92,2328.28,15.43,20.78
313,2033,17.03,5246.14,2332.58,12.07,17.03
313,2034,16.94,3366.91,1782.14,12.05,16.94
313,2035,15.58,4241.14,2024.85,10.83,15.58
313,2036,14.16,3319.09,1575.22,9.45,14.16
313,2037,13.45,3220.22,1712.44,8.8,13.45
313,2038,10.95,3979.43,1685.06,7.72,10.95
313,2039,9.71,3274.39,1236.34,7.18,9.71
313,2040,8.34,3056.27,1642.93,6.32,8.34
313,2041,5.14,3681.15,1476.8,3.6,5.14
313,2042,5.08,2375.3,1023.45,3.6,5.08
313,2043,5.17,1924.86,1043.01,3.65,5.17
313,2044,5.29,1637.58,1044.68,3.63,5.29
313,2045,5.43,2026.5,1056.2,3.4,5.43
313,2046,5.46,1431.72,999.87,3.11,5.46
313,2047,5.37,1270.49,964.98,2.75,5.37
313,2048,5.46,851.93,947.4,2.64,5.46
313,2049,5.2,757.51,885.32,2.49,5.2
313,2050,5.33,327.36,864.11,2.27,5.33
112,2017,21.67,0.0,499.69,25.36,25.36
112,2018,23.8,0.0,555.53,27.55,27.55
112,2019,26.62,0.0,625.9,30.48,30.48
112,2020,30.09,0.0,839.48,33.82,33.82
112,2021,26.56,0.0,753.58,28.2,28.035999999999998
112,2022,33.31,0.0,964.53,33.91,33.79
112,2023,32.78,2226.16,1713.26,35.16,34.446
112,2024,28.47,1547.36,1351.37,31.61,30.354
112,2025,27.85,1602.47,1400.08,27.45,27.65
112,2026,25.47,1186.26,1265.13,25.42,25.45
112,2027,25.14,1228.57,1386.57,24.85,25.053
112,2028,26.36,958.84,1476.12,25.83,26.253999999999998
112,2029,27.36,794.88,1606.58,25.71,27.195
112,2030,21.18,9209.8,3679.72,20.01,21.18
112,2031,17.82,4528.16,2248.05,16.73,17.82
112,2032,15.64,5057.09,2224.9,15.42,15.64
112,2033,13.56,3301.68,1749.18,12.21,13.56
112,2034,13.43,2786.88,1546.07,12.04,13.43
112,2035,12.24,3275.88,1745.78,10.85,12.24
112,2036,10.97,2821.59,1568.5,9.36,10.97
112,2037,10.38,2885.24,1596.15,8.79,10.38
112,2038,7.85,3753.56,1589.22,7.47,7.85
112,2039,7.36,2077.69,1207.8,6.85,7.36
112,2040,6.17,3292.26,1029.22,6.11,6.17
112,2041,3.89,2692.74,1373.91,3.52,3.89
112,2042,3.87,2046.29,845.33,3.51,3.87
112,2043,3.89,1876.04,837.76,3.58,3.89
112,2044,3.93,1540.92,841.9,3.48,3.93
112,2045,3.99,1824.79,863.73,3.37,3.99
112,2046,3.95,1352.14,813.26,3.07,3.95
112,2047,3.85,1152.18,775.91,2.75,3.85
112,2048,3.86,815.18,744.42,2.59,3.86
112,2049,3.96,567.16,739.74,2.39,3.96
112,2050,3.93,299.66,721.95,2.16,3.93
314,2017,21.67,0.0,499.7,25.36,25.36
314,2018,23.8,0.0,555.53,27.55,27.55
314,2019,26.66,0.0,626.66,30.51,30.51
314,2020,30.54,0.0,852.06,34.21,34.21
314,2021,26.84,0.0,759.7,28.46,28.298000000000002
314,2022,33.44,78.38,995.07,34.15,34.008
314,2023,32.91,2300.7,1742.69,35.31,34.589999999999996
314,2024,28.6,1587.19,1372.87,31.59,30.394000000000002
314,2025,28.18,1587.45,1412.99,27.7,27.939999999999998
314,2026,25.71,1321.02,1332.2,25.67,25.694000000000003
314,2027,25.62,1133.17,1393.08,25.21,25.497000000000003
314,2028,26.45,1310.5,1627.44,26.17,26.394
314,2029,27.79,705.69,1626.83,26.11,27.622
314,2030,21.2,9994.57,3891.31,19.99,21.2
314,2031,18.03,4473.34,2257.03,16.62,18.03
314,2032,15.78,5346.47,2352.08,15.43,15.78
314,2033,13.56,3570.12,1829.8,12.07,13.56
314,2034,13.56,2828.1,1594.54,12.05,13.56
314,2035,12.51,3263.13,1769.03,10.83,12.51
314,2036,10.64,3626.29,1582.83,9.45,10.64
314,2037,9.8,3230.18,1713.06,8.8,9.8
314,2038,7.77,3393.68,1619.45,7.72,7.77
314,2039,7.16,2452.53,1265.74,7.18,7.16
314,2040,6.13,3322.09,1102.64,6.32,6.13
314,2041,3.96,3102.97,1133.15,3.6,3.96
314,2042,3.95,2199.89,877.03,3.6,3.95
314,2043,3.99,1945.63,880.41,3.65,3.99
314,2044,3.99,1767.94,850.74,3.63,3.99
314,2045,4.0,2020.5,882.05,3.4,4.0
314,2046,3.95,1462.25,825.98,3.11,3.95
314,2047,3.96,1203.25,797.15,2.75,3.96
314,2048,3.92,865.89,762.3,2.64,3.92
314,2049,3.99,589.09,766.4,2.49,3.99
314,2050,3.9,338.4,730.73,2.27,3.9
113,2017,17.23,0.0,397.27,25.36,25.36
113,2018,19.32,0.0,452.47,27.55,27.55
113,2019,22.1,0.0,521.35,30.48,30.48
113,2020,25.61,0.0,640.1,33.82,33.82
113,2021,22.88,0.0,582.77,28.2,27.668
113,2022,29.38,365.44,857.58,33.91,33.004
113,2023,29.43,2772.46,1567.62,35.16,33.440999999999995
113,2024,27.54,394.3,828.75,31.61,29.982
113,2025,26.12,3080.12,1580.25,27.45,26.785
113,2026,25.53,731.36,976.74,25.42,25.486
113,2027,25.39,2893.39,1637.33,24.85,25.228
113,2028,25.29,3125.67,1743.57,25.83,25.397999999999996
113,2029,22.18,6499.6,2555.36,25.71,22.533
113,2030,19.32,5617.59,2228.72,20.01,19.32
113,2031,17.05,4471.11,1833.88,16.73,17.05
113,2032,17.01,3506.3,1581.67,15.42,17.01
113,2033,13.42,6234.07,2243.24,12.21,13.42
113,2034,13.44,3554.36,1542.87,12.04,13.44
113,2035,12.7,3970.35,1591.01,10.85,12.7
113,2036,11.93,3048.47,1475.46,9.36,11.93
113,2037,11.58,3820.71,1686.16,8.79,11.58
113,2038,9.53,4238.36,1735.22,7.47,9.53
113,2039,8.89,3044.78,1441.11,6.85,8.89
113,2040,7.37,4130.08,1640.48,6.11,7.37
113,2041,4.5,3587.35,1490.84,3.52,4.5
113,2042,4.69,2126.39,1099.43,3.51,4.69
113,2043,4.54,2853.01,972.32,3.58,4.54
113,2044,4.66,1854.62,1175.68,3.48,4.66
113,2045,4.89,2156.84,1231.58,3.37,4.89
113,2046,4.85,1890.62,958.52,3.07,4.85
113,2047,4.88,1503.22,940.34,2.75,4.88
113,2048,4.82,1136.21,936.83,2.59,4.82
113,2049,4.82,797.49,950.35,2.39,4.82
113,2050,4.87,392.92,899.07,2.16,4.87
315,2017,17.23,0.0,397.27,25.36,25.36
315,2018,19.32,0.0,452.47,27.55,27.55
315,2019,22.14,0.0,522.08,30.51,30.51
315,2020,26.05,0.0,651.0,34.21,34.21
315,2021,23.12,0.0,588.49,28.46,27.926000000000002
315,2022,29.38,562.07,914.72,34.15,33.196
315,2023,29.59,2710.72,1555.71,35.31,33.593999999999994
315,2024,27.71,502.36,864.38,31.59,30.038000000000004
315,2025,26.5,2996.76,1574.96,27.7,27.1
315,2026,25.99,856.41,1033.15,25.67,25.862
315,2027,25.65,3254.25,1756.61,25.21,25.518
315,2028,25.42,3468.43,1853.05,26.17,25.57
315,2029,22.42,6580.48,2595.12,26.11,22.789
315,2030,19.35,6032.0,2345.87,19.99,19.35
315,2031,17.08,4714.13,1887.18,16.62,17.08
315,2032,17.08,3701.65,1644.44,15.43,17.08
315,2033,13.42,6450.59,2309.01,12.07,13.42
315,2034,13.52,3707.74,1576.95,12.05,13.52
315,2035,12.97,3836.9,1587.02,10.83,12.97
315,2036,11.71,3857.77,1700.03,9.45,11.71
315,2037,11.48,3878.97,1697.21,8.8,11.48
315,2038,9.67,4079.11,1715.08,7.72,9.67
315,2039,8.89,3449.19,1534.58,7.18,8.89
315,2040,7.61,4044.18,1636.33,6.32,7.61
315,2041,4.63,3846.0,1459.78,3.6,4.63
315,2042,4.71,2582.11,1218.3,3.6,4.71
315,2043,4.76,2754.27,1068.74,3.65,4.76
315,2044,4.81,2112.04,1268.82,3.63,4.81
315,2045,4.89,2510.87,1210.31,3.4,4.89
315,2046,4.87,2011.14,972.47,3.11,4.87
315,2047,4.88,1600.9,965.07,2.75,4.88
315,2048,4.85,1167.16,974.91,2.64,4.85
315,2049,4.88,844.67,959.97,2.49,4.88
315,2050,4.9,423.36,914.11,2.27,4.9
114,2017,25.36,0.0,584.55,25.36,25.36
114,2018,27.54,0.0,642.3,27.55,27.55
114,2019,30.47,0.0,714.75,30.48,30.48
114,2020,33.76,0.0,845.07,33.82,33.82
114,2021,30.91,0.0,784.25,28.2,28.471
114,2022,35.82,780.28,1174.62,33.91,34.292
114,2023,34.65,3376.63,1906.29,35.16,35.00699999999999
114,2024,32.37,246.93,963.74,31.61,31.913999999999998
114,2025,31.79,2080.38,1517.18,27.45,29.619999999999997
114,2026,30.08,744.85,1218.41,25.42,28.216
114,2027,28.02,4413.21,2249.36,24.85,27.069
114,2028,26.72,3900.81,2071.35,25.83,26.542
114,2029,25.25,4291.99,2154.52,25.71,25.296
114,2030,21.78,5757.88,2439.75,20.01,21.78
114,2031,18.87,4539.81,2038.23,16.73,18.87
114,2032,18.41,3579.89,1731.08,15.42,18.41
114,2033,15.65,4235.93,1889.58,12.21,15.65
114,2034,15.69,2840.91,1584.72,12.04,15.69
114,2035,14.73,3638.17,1830.12,10.85,14.73
114,2036,13.29,3288.3,1709.26,9.36,13.29
114,2037,13.45,2518.99,1553.91,8.79,13.45
114,2038,11.43,3570.67,1811.65,7.47,11.43
114,2039,10.49,2726.72,1614.83,6.85,10.49
114,2040,9.0,3141.11,1716.89,6.11,9.0
114,2041,5.56,2990.76,1682.43,3.52,5.56
114,2042,5.56,1880.24,1427.81,3.51,5.56
114,2043,5.51,1760.4,1450.05,3.58,5.51
114,2044,5.56,1446.49,1393.29,3.48,5.56
114,2045,5.75,1652.84,1483.67,3.37,5.75
114,2046,5.95,1040.47,1384.54,3.07,5.95
114,2047,7.71,1070.19,1305.26,2.75,7.71
114,2048,10.14,662.85,1286.44,2.59,10.14
114,2049,10.75,552.12,1345.36,2.39,10.75
114,2050,10.73,278.87,1313.41,2.16,10.73
316,2017,25.36,0.0,584.58,25.36,25.36
316,2018,27.54,0.0,642.32,27.55,27.55
316,2019,30.5,0.0,715.67,30.51,30.51
316,2020,34.14,0.0,857.8,34.21,34.21
316,2021,31.11,0.0,790.6,28.46,28.725
316,2022,36.04,791.66,1185.33,34.15,34.528
316,2023,34.62,3629.7,1978.56,35.31,35.102999999999994
316,2024,32.29,356.9,994.18,31.59,31.87
316,2025,32.06,1924.35,1492.54,27.7,29.880000000000003
316,2026,30.1,1178.63,1351.53,25.67,28.328
316,2027,28.08,4590.5,2309.17,25.21,27.219
316,2028,26.66,4223.68,2165.56,26.17,26.562
316,2029,24.99,4641.26,2246.41,26.11,25.102
316,2030,21.82,5654.35,2420.13,19.99,21.82
316,2031,19.05,4554.63,2058.61,16.62,19.05
316,2032,18.56,3836.41,1805.95,15.43,18.56
316,2033,15.73,4403.12,1957.73,12.07,15.73
316,2034,15.77,3080.93,1669.53,12.05,15.77
316,2035,14.73,3889.63,1871.66,10.83,14.73
316,2036,13.28,3341.83,1759.86,9.45,13.28
316,2037,13.53,2627.43,1592.41,8.8,13.53
316,2038,11.56,3649.74,1869.45,7.72,11.56
316,2039,10.5,3030.33,1703.68,7.18,10.5
316,2040,9.16,3119.39,1741.52,6.32,9.16
316,2041,5.62,3312.64,1733.77,3.6,5.62
316,2042,5.61,2027.01,1508.04,3.6,5.61
316,2043,5.64,1804.67,1479.66,3.65,5.64
316,2044,5.84,1438.49,1440.82,3.63,5.84
316,2045,6.0,1767.08,1558.9,3.4,6.0
316,2046,7.78,1380.29,1346.51,3.11,7.78
316,2047,10.18,960.26,1329.73,2.75,10.18
316,2048,10.47,816.57,1394.36,2.64,10.47
316,2049,10.74,601.77,1361.46,2.49,10.74
316,2050,10.81,278.05,1336.61,2.27,10.81
115,2017,22.18,0.0,511.39,25.36,25.36
115,2018,24.3,0.0,567.07,27.55,27.55
115,2019,27.14,0.0,637.21,30.48,30.48
115,2020,30.63,0.0,747.09,33.82,33.82
115,2021,26.18,0.0,649.86,28.2,27.997999999999998
115,2022,32.56,0.0,816.58,33.91,33.64
115,2023,35.16,120.64,947.2,35.16,35.16
115,2024,32.09,695.66,1045.25,31.61,31.802
115,2025,29.1,3230.58,1769.14,27.45,28.275
115,2026,27.04,840.89,1051.91,25.42,26.392000000000003
115,2027,27.47,580.37,1101.3,24.85,26.684
115,2028,27.97,1516.66,1544.97,25.83,27.542
115,2029,27.51,1878.15,1760.96,25.71,27.33
115,2030,24.57,5476.87,2640.66,20.01,24.57
115,2031,21.09,4928.24,2358.61,16.73,21.09
115,2032,18.85,5217.42,2281.21,15.42,18.85
115,2033,15.83,4106.33,1946.24,12.21,15.83
115,2034,15.95,2714.71,1547.13,12.04,15.95
115,2035,14.63,3535.8,1743.1,10.85,14.63
115,2036,13.37,2839.65,1534.02,9.36,13.37
115,2037,13.33,2446.39,1483.59,8.79,13.33
115,2038,11.26,3186.46,1692.38,7.47,11.26
115,2039,10.06,3044.22,1570.48,6.85,10.06
115,2040,8.39,3149.53,1535.01,6.11,8.39
115,2041,5.04,2603.83,1410.04,3.52,5.04
115,2042,5.23,1612.52,1134.59,3.51,5.23
115,2043,5.28,1628.63,1168.79,3.58,5.28
115,2044,5.23,1485.09,1179.13,3.48,5.23
115,2045,5.47,1619.71,1222.05,3.37,5.47
115,2046,5.67,1066.34,1163.24,3.07,5.67
115,2047,6.1,767.95,1180.07,2.75,6.1
115,2048,6.42,622.79,1163.97,2.59,6.42
115,2049,6.94,429.97,1174.44,2.39,6.94
115,2050,7.44,236.1,1180.49,2.16,7.44
317,2017,22.18,0.0,511.38,25.36,25.36
317,2018,24.3,0.0,567.08,27.55,27.55
317,2019,27.17,0.0,637.97,30.51,30.51
317,2020,31.09,0.0,758.43,34.21,34.21
317,2021,26.42,0.0,655.71,28.46,28.256
317,2022,32.78,26.29,831.28,34.15,33.876000000000005
317,2023,35.21,274.17,998.82,35.31,35.28
317,2024,32.35,660.18,1043.69,31.59,31.894000000000002
317,2025,29.39,3286.74,1801.61,27.7,28.545
317,2026,27.34,925.2,1098.89,25.67,26.672
317,2027,27.81,609.03,1142.16,25.21,27.03
317,2028,28.26,1655.31,1624.38,26.17,27.842000000000002
317,2029,27.98,1822.26,1798.55,26.11,27.793000000000003
317,2030,24.51,6572.9,2931.92,19.99,24.51
317,2031,21.13,4912.53,2359.89,16.62,21.13
317,2032,18.99,5255.99,2321.99,15.43,18.99
317,2033,15.83,4536.69,2072.35,12.07,15.83
317,2034,15.9,2839.46,1586.43,12.05,15.9
317,2035,14.47,3995.46,1841.59,10.83,14.47
317,2036,13.47,2643.56,1505.75,9.45,13.47
317,2037,13.35,2459.92,1507.77,8.8,13.35
317,2038,11.14,3852.9,1865.71,7.72,11.14
317,2039,9.95,3061.85,1577.18,7.18,9.95
317,2040,8.33,3119.16,1524.41,6.32,8.33
317,2041,5.26,2596.85,1399.62,3.6,5.26
317,2042,5.24,2024.67,1261.16,3.6,5.24
317,2043,5.46,1713.97,1223.53,3.65,5.46
317,2044,5.43,1635.44,1246.91,3.63,5.43
317,2045,5.68,1633.68,1316.24,3.4,5.68
317,2046,6.2,928.71,1256.59,3.11,6.2
317,2047,6.6,876.32,1278.75,2.75,6.6
317,2048,7.0,644.74,1259.67,2.64,7.0
317,2049,7.42,519.11,1262.73,2.49,7.42
317,2050,8.19,220.45,1301.79,2.27,8.19
116,2017,22.48,0.0,518.2,25.36,25.36
116,2018,24.59,0.0,573.88,27.55,27.55
116,2019,27.39,0.0,643.72,30.48,30.48
116,2020,30.8,0.0,833.68,33.82,33.82
116,2021,25.55,0.0,700.68,28.2,27.935
116,2022,31.75,0.0,876.46,33.91,33.478
116,2023,33.22,355.79,1050.62,35.16,34.577999999999996
116,2024,30.15,578.41,1028.16,31.61,31.025999999999996
116,2025,26.34,3046.64,1777.08,27.45,26.895
116,2026,25.22,362.48,885.79,25.42,25.299999999999997
116,2027,24.55,1322.22,1272.89,24.85,24.64
116,2028,25.94,1157.21,1391.8,25.83,25.918
116,2029,26.09,1029.06,1479.18,25.71,26.052
116,2030,22.04,6119.47,2760.14,20.01,22.04
116,2031,19.05,3792.3,2015.73,16.73,19.05
116,2032,17.05,4279.44,1993.93,15.42,17.05
116,2033,14.01,3996.22,1878.16,12.21,14.01
116,2034,14.29,1839.99,1238.91,12.04,14.29
116,2035,13.2,2990.57,1585.78,10.85,13.2
116,2036,11.68,2471.12,1445.26,9.36,11.68
116,2037,11.49,2336.49,1415.86,8.79,11.49
116,2038,9.79,2403.57,1409.48,7.47,9.79
116,2039,8.82,2249.91,1307.97,6.85,8.82
116,2040,7.83,1939.69,1234.09,6.11,7.83
116,2041,3.96,2684.41,1410.95,3.52,3.96
116,2042,4.15,1139.43,978.67,3.51,4.15
116,2043,4.51,926.37,943.0,3.58,4.51
116,2044,4.46,1202.04,989.61,3.48,4.46
116,2045,4.65,1174.37,1072.32,3.37,4.65
116,2046,4.84,857.76,1006.7,3.07,4.84
116,2047,4.9,755.17,1004.14,2.75,4.9
116,2048,4.88,604.85,967.12,2.59,4.88
116,2049,4.97,446.06,928.48,2.39,4.97
116,2050,4.79,235.04,880.17,2.16,4.79
318,2017,22.48,0.0,518.2,25.36,25.36
318,2018,24.59,0.0,573.88,27.55,27.55
318,2019,27.43,0.0,644.53,30.51,30.51
318,2020,31.23,0.0,846.44,34.21,34.21
318,2021,25.77,0.0,706.75,28.46,28.191000000000003
318,2022,32.02,0.0,883.89,34.15,33.724000000000004
318,2023,33.78,180.94,1014.77,35.31,34.851
318,2024,30.32,902.07,1143.55,31.59,31.082
318,2025,26.85,2951.56,1764.11,27.7,27.275
318,2026,25.4,630.67,991.91,25.67,25.508
318,2027,25.1,1200.66,1263.46,25.21,25.133000000000003
318,2028,26.26,1305.03,1480.75,26.17,26.242
318,2029,26.6,1004.93,1522.76,26.11,26.551000000000002
318,2030,22.16,6813.5,2973.96,19.99,22.16
318,2031,19.19,3926.17,2070.84,16.62,19.19
318,2032,17.08,4625.27,2085.79,15.43,17.08
318,2033,14.17,3859.82,1870.14,12.07,14.17
318,2034,14.54,2022.61,1320.08,12.05,14.54
318,2035,13.3,3158.71,1671.16,10.83,13.3
318,2036,11.7,2686.96,1527.4,9.45,11.7
318,2037,11.66,2306.57,1426.42,8.8,11.66
318,2038,9.57,2980.43,1557.93,7.72,9.57
318,2039,8.84,2056.46,1245.82,7.18,8.84
318,2040,7.8,2154.22,1296.94,6.32,7.8
318,2041,4.15,2536.27,1399.28,3.6,4.15
318,2042,4.52,1072.8,1008.73,3.6,4.52
