flujo,agnos,producto,flujo
21          ,2035        ,calor_calder,        0.00
21          ,2036        ,calor_calder,        0.00
21          ,2037        ,calor_calder,        0.00
21          ,2038        ,calor_calder,        0.00
21          ,2039        ,calor_calder,        0.00
21          ,2040        ,calor_calder,        0.00
21          ,2041        ,calor_calder,        0.00
21          ,2042        ,calor_calder,        0.00
21          ,2043        ,calor_calder,        0.00
21          ,2044        ,calor_calder,        0.00
21          ,2045        ,calor_calder,        0.00
21          ,2046        ,calor_calder,        0.00
21          ,2047        ,calor_calder,        0.00
21          ,2048        ,calor_calder,        0.00
21          ,2049        ,calor_calder,        0.00
21          ,2050        ,calor_calder,        0.00
22          ,2017        ,solar       ,        0.00
22          ,2018        ,solar       ,        0.00
22          ,2019        ,solar       ,        0.00
22          ,2020        ,solar       ,        0.00
22          ,2021        ,solar       ,        0.00
22          ,2022        ,solar       ,        0.00
22          ,2023        ,solar       ,        0.00
22          ,2024        ,solar       ,        0.00
22          ,2025        ,solar       ,        0.45
22          ,2026        ,solar       ,        0.45
22          ,2027        ,solar       ,        0.45
22          ,2028        ,solar       ,        0.45
22          ,2029        ,solar       ,        0.45
22          ,2030        ,solar       ,        0.45
22          ,2031        ,solar       ,        0.45
22          ,2032        ,solar       ,        0.45
22          ,2033        ,solar       ,        0.45
22          ,2034        ,solar       ,        0.45
22          ,2035        ,solar       ,        0.45
22          ,2036        ,solar       ,        0.45
22          ,2037        ,solar       ,        0.45
22          ,2038        ,solar       ,        0.45
22          ,2039        ,solar       ,        0.45
22          ,2040        ,solar       ,        0.45
22          ,2041        ,solar       ,        0.45
22          ,2042        ,solar       ,        0.45
22          ,2043        ,solar       ,        0.45
22          ,2044        ,solar       ,        0.45
22          ,2045        ,solar       ,        0.45
22          ,2046        ,solar       ,        0.45
22          ,2047        ,solar       ,        0.45
22          ,2048        ,solar       ,        0.45
22          ,2049        ,solar       ,        0.45
22          ,2050        ,solar       ,        0.45
23          ,2017        ,calor       ,        1.41
23          ,2018        ,calor       ,        1.41
23          ,2019        ,calor       ,        1.41
23          ,2020        ,calor       ,        1.41
23          ,2021        ,calor       ,        1.41
23          ,2022        ,calor       ,        1.41
23          ,2023        ,calor       ,        1.41
23          ,2024        ,calor       ,        1.41
23          ,2025        ,calor       ,        1.41
23          ,2026        ,calor       ,        1.41
23          ,2027        ,calor       ,        1.41
23          ,2028        ,calor       ,        1.41
23          ,2029        ,calor       ,        1.41
23          ,2030        ,calor       ,        1.41
23          ,2031        ,calor       ,        1.41
23          ,2032        ,calor       ,        0.00
23          ,2033        ,calor       ,        0.00
23          ,2034        ,calor       ,        0.00
23          ,2035        ,calor       ,        0.00
23          ,2036        ,calor       ,        0.00
23          ,2037        ,calor       ,        0.00
23          ,2038        ,calor       ,        0.00
23          ,2039        ,calor       ,        0.00
23          ,2040        ,calor       ,        0.00
23          ,2041        ,calor       ,        0.00
23          ,2042        ,calor       ,        0.00
23          ,2043        ,calor       ,        0.00
23          ,2044        ,calor       ,        1.41
23          ,2045        ,calor       ,        1.41
23          ,2046        ,calor       ,        1.41
23          ,2047        ,calor       ,        1.41
23          ,2048        ,calor       ,        1.41
23          ,2049        ,calor       ,        1.41
23          ,2050        ,calor       ,        1.41
24          ,2017        ,petroleo_com,        1.72
24          ,2018        ,petroleo_com,        1.72
24          ,2019        ,petroleo_com,        1.72
24          ,2020        ,petroleo_com,        1.72
24          ,2021        ,petroleo_com,        1.72
24          ,2022        ,petroleo_com,        1.72
24          ,2023        ,petroleo_com,        1.72
24          ,2024        ,petroleo_com,        1.72
24          ,2025        ,petroleo_com,        1.72
24          ,2026        ,petroleo_com,        1.72
24          ,2027        ,petroleo_com,        1.72
24          ,2028        ,petroleo_com,        1.72
24          ,2029        ,petroleo_com,        1.72
24          ,2030        ,petroleo_com,        1.72
24          ,2031        ,petroleo_com,        1.72
24          ,2032        ,petroleo_com,        0.00
24          ,2033        ,petroleo_com,        0.00
24          ,2034        ,petroleo_com,        0.00
24          ,2035        ,petroleo_com,        0.00
24          ,2036        ,petroleo_com,        0.00
24          ,2037        ,petroleo_com,        0.00
24          ,2038        ,petroleo_com,        0.00
24          ,2039        ,petroleo_com,        0.00
24          ,2040        ,petroleo_com,        0.00
24          ,2041        ,petroleo_com,        0.00
24          ,2042        ,petroleo_com,        0.00
24          ,2043        ,petroleo_com,        0.00
24          ,2044        ,petroleo_com,        1.72
24          ,2045        ,petroleo_com,        1.72
24          ,2046        ,petroleo_com,        1.72
24          ,2047        ,petroleo_com,        1.72
24          ,2048        ,petroleo_com,        1.72
24          ,2049        ,petroleo_com,        1.72
24          ,2050        ,petroleo_com,        1.72
25          ,2017        ,calor       ,       20.11
25          ,2018        ,calor       ,       20.11
25          ,2019        ,calor       ,       20.11
25          ,2020        ,calor       ,       20.11
25          ,2021        ,calor       ,       20.11
25          ,2022        ,calor       ,       20.11
25          ,2023        ,calor       ,       20.11
25          ,2024        ,calor       ,       20.11
25          ,2025        ,calor       ,       20.11
25          ,2026        ,calor       ,       20.11
25          ,2027        ,calor       ,       20.11
25          ,2028        ,calor       ,       20.11
25          ,2029        ,calor       ,       20.11
25          ,2030        ,calor       ,       20.11
25          ,2031        ,calor       ,       20.11
25          ,2032        ,calor       ,       20.11
25          ,2033        ,calor       ,       20.11
25          ,2034        ,calor       ,       20.11
25          ,2035        ,calor       ,       20.11
25          ,2036        ,calor       ,       20.11
25          ,2037        ,calor       ,       20.11
25          ,2038        ,calor       ,       20.11
25          ,2039        ,calor       ,       20.11
25          ,2040        ,calor       ,       20.11
25          ,2041        ,calor       ,       20.11
25          ,2042        ,calor       ,        0.00
25          ,2043        ,calor       ,        0.00
25          ,2044        ,calor       ,        0.00
25          ,2045        ,calor       ,        0.00
25          ,2046        ,calor       ,        0.00
25          ,2047        ,calor       ,        0.00
25          ,2048        ,calor       ,        0.00
25          ,2049        ,calor       ,        0.00
25          ,2050        ,calor       ,        0.00
26          ,2017        ,coque_minera,       40.23
26          ,2018        ,coque_minera,       40.23
26          ,2019        ,coque_minera,       40.23
26          ,2020        ,coque_minera,       40.23
26          ,2021        ,coque_minera,       40.23
26          ,2022        ,coque_minera,       40.23
26          ,2023        ,coque_minera,       40.23
26          ,2024        ,coque_minera,       40.23
26          ,2025        ,coque_minera,       40.23
26          ,2026        ,coque_minera,       40.23
26          ,2027        ,coque_minera,       40.23
26          ,2028        ,coque_minera,       40.23
26          ,2029        ,coque_minera,       40.23
26          ,2030        ,coque_minera,       40.23
26          ,2031        ,coque_minera,       40.23
