central,agno,generacion
MAITENES                                ,2049        ,   102237.32
MAITENES                                ,2050        ,   102237.32
PUNTILLA                                ,2017        ,   133413.77
PUNTILLA                                ,2018        ,   133413.77
PUNTILLA                                ,2019        ,   131637.65
PUNTILLA                                ,2020        ,   131935.27
PUNTILLA                                ,2021        ,   131637.65
PUNTILLA                                ,2022        ,   131637.65
PUNTILLA                                ,2023        ,   131637.65
PUNTILLA                                ,2024        ,   131935.27
PUNTILLA                                ,2025        ,   131637.65
PUNTILLA                                ,2026        ,   131637.65
PUNTILLA                                ,2027        ,   131637.65
PUNTILLA                                ,2028        ,   131935.27
PUNTILLA                                ,2029        ,   131637.65
PUNTILLA                                ,2030        ,   131637.65
PUNTILLA                                ,2031        ,   131637.65
PUNTILLA                                ,2032        ,   131935.27
PUNTILLA                                ,2033        ,   131637.65
PUNTILLA                                ,2034        ,   131637.65
PUNTILLA                                ,2035        ,   131637.65
PUNTILLA                                ,2036        ,   131935.27
PUNTILLA                                ,2037        ,   131637.65
PUNTILLA                                ,2038        ,   131637.65
PUNTILLA                                ,2039        ,   131637.65
PUNTILLA                                ,2040        ,   131935.27
PUNTILLA                                ,2041        ,   131637.65
PUNTILLA                                ,2042        ,   131637.65
PUNTILLA                                ,2043        ,   131637.65
PUNTILLA                                ,2044        ,   131935.27
PUNTILLA                                ,2045        ,   131637.65
PUNTILLA                                ,2046        ,   131637.65
PUNTILLA                                ,2047        ,   131637.65
PUNTILLA                                ,2048        ,   131935.27
PUNTILLA                                ,2049        ,   131637.65
PUNTILLA                                ,2050        ,   131637.65
LAS_VERTIENTES                          ,2017        ,    14140.31
LAS_VERTIENTES                          ,2018        ,    14140.31
LAS_VERTIENTES                          ,2019        ,    14140.31
LAS_VERTIENTES                          ,2020        ,    14179.75
LAS_VERTIENTES                          ,2021        ,    14140.31
LAS_VERTIENTES                          ,2022        ,    14140.31
LAS_VERTIENTES                          ,2023        ,    14140.31
LAS_VERTIENTES                          ,2024        ,    14179.75
LAS_VERTIENTES                          ,2025        ,    14140.31
LAS_VERTIENTES                          ,2026        ,    14140.31
LAS_VERTIENTES                          ,2027        ,    14140.31
